lexical_item,frequency,syllable_length,log_frequency
dầu phi,1,2,0.0
phi thơm,2,2,0.6931471805599453
thơm tỏi,1,2,0.0
vào xào,3,2,1.0986122886681098
xào nhanh,1,2,0.0
nhanh tay,2,2,0.6931471805599453
tay múc,1,2,0.0
múc ra,4,2,1.3862943611198906
ra bát,2,2,0.6931471805599453
thêm chút,2,2,0.6931471805599453
chút dầu,2,2,0.6931471805599453
dầu vào,2,2,0.6931471805599453
vào nồi,6,2,1.791759469228055
nồi xào,1,2,0.0
xào sơ,2,2,0.6931471805599453
sơ khế,1,2,0.0
nước vào,2,2,0.6931471805599453
vào đun,3,2,1.0986122886681098
đun sôi,5,2,1.6094379124341003
sôi cuối,1,2,0.0
cuối cùng,24,2,3.1780538303479458
nghêu ớt,1,2,0.0
sừng nước,1,2,0.0
mắm đường,1,2,0.0
đường hạt,1,2,0.0
nêm vào,2,2,0.6931471805599453
sôi lại,1,2,0.0
lại thì,3,2,1.0986122886681098
thì múc,2,2,0.6931471805599453
ra tô,3,2,1.0986122886681098
thành đừng,13,2,2.5649493574615367
đừng tỏ,5,2,1.6094379124341003
tỏ ra,19,2,2.9444389791664403
ra yếu,5,2,1.6094379124341003
yếu đuối,20,2,2.995732273553991
đuối trước,7,2,1.9459101490553132
trước người,7,2,1.9459101490553132
người yêu,118,2,4.770684624465665
yêu người,14,2,2.6390573296152584
người con,39,2,3.6635616461296463
con gái,50,2,3.912023005428146
gái xinh,4,2,1.3862943611198906
xinh đẹp,5,2,1.6094379124341003
đẹp đảm,2,2,0.6931471805599453
đảm đang,3,2,1.0986122886681098
đang luôn,2,2,0.6931471805599453
luôn muốn,5,2,1.6094379124341003
người đàn,94,2,4.543294782270004
đàn ông,162,2,5.087596335232384
ông mạnh,3,2,1.0986122886681098
mạnh mẽ,21,2,3.044522437723423
mẽ quyết,2,2,0.6931471805599453
quyết đoán,6,2,1.791759469228055
đoán hơi,2,2,0.6931471805599453
hơi lạnh,2,2,0.6931471805599453
lạnh lùng,3,2,1.0986122886681098
chút đôi,2,2,0.6931471805599453
đôi khi,25,2,3.2188758248682006
cầnkìm nén,1,2,0.0
nén cảm,2,2,0.6931471805599453
cảm xúc,23,2,3.1354942159291497
mình sẵn,2,2,0.6931471805599453
sẵn sàng,11,2,2.3978952727983707
sàng hy,2,2,0.6931471805599453
hy sinh,26,2,3.258096538021482
sinh vì,5,2,1.6094379124341003
vì người,5,2,1.6094379124341003
yêu cô,18,2,2.8903717578961645
chừng nào,3,2,1.0986122886681098
nào đi,4,2,1.3862943611198906
đi nữa,4,2,1.3862943611198906
nữa thì,10,2,2.302585092994046
để cô,9,2,2.1972245773362196
dần hiểu,2,2,0.6931471805599453
hiểu đừng,2,2,0.6931471805599453
đừng vội,9,2,2.1972245773362196
vội vàng,9,2,2.1972245773362196
vàng thể,2,2,0.6931471805599453
thể hiện,35,2,3.5553480614894135
hiện ngay,3,2,1.0986122886681098
thành thân,4,2,1.3862943611198906
thân mến,24,2,3.1780538303479458
gái nhưng,4,2,1.3862943611198906
tâm trạng,13,2,2.5649493574615367
khi xưa,2,2,0.6931471805599453
xưa người,1,2,0.0
bây giờ,58,2,4.060443010546419
giờ còn,5,2,1.6094379124341003
thì giống,1,2,0.0
giống người,2,2,0.6931471805599453
cô gái,34,2,3.5263605246161616
học thức,5,2,1.6094379124341003
hơi kiêu,1,2,0.0
kiêu nữa,1,2,0.0
lời nhận,1,2,0.0
nhận xét,3,2,1.0986122886681098
mọi người,36,2,3.58351893845611
người đặc,1,2,0.0
đặc biệt,40,2,3.6888794541139363
biệt rất,1,2,0.0
rất thích,6,2,1.791759469228055
thích nấu,1,2,0.0
nấu ăn,3,2,1.0986122886681098
ăn cắm,1,2,0.0
cắm hoa,5,2,1.6094379124341003
người đầu,3,2,1.0986122886681098
đầu tiên,24,2,3.1780538303479458
nhận lời,5,2,1.6094379124341003
lời yêu,5,2,1.6094379124341003
yêu đầu,3,2,1.0986122886681098
tiên vì,1,2,0.0
quá yêu,4,2,1.3862943611198906
mềm yếu,4,2,1.3862943611198906
yếu trước,2,2,0.6931471805599453
luôn nghĩ,5,2,1.6094379124341003
nghĩ nếu,7,2,1.9459101490553132
mẽ hơn,3,2,1.0986122886681098
hơn đàn,2,2,0.6931471805599453
ông hơn,1,2,0.0
hơn chút,1,2,0.0
chút nữa,1,2,0.0
phải hay,2,2,0.6931471805599453
nhiều lúc,5,2,1.6094379124341003
thấy chán,3,2,1.0986122886681098
chán nản,7,2,1.9459101490553132
sự hiện,2,2,0.6931471805599453
hiện diện,2,2,0.6931471805599453
yêu đôi,1,2,0.0
hay khen,1,2,0.0
khen người,2,2,0.6931471805599453
người khác,60,2,4.0943445622221
khác trước,4,2,1.3862943611198906
trước mặt,8,2,2.0794415416798357
so bì,8,2,2.0794415416798357
rất buồn,12,2,2.4849066497880004
khổ tâm,6,2,1.791759469228055
hiểu điều,2,2,0.6931471805599453
an ủi,14,2,2.6390573296152584
yêu thương,29,2,3.367295829986474
tình cảm,129,2,4.859812404361672
cảm thật,2,2,0.6931471805599453
mình lắm,1,2,0.0
lắm nhưng,7,2,1.9459101490553132
nhưng mỗi,1,2,0.0
mỗi khi,10,2,2.302585092994046
khi gặp,5,2,1.6094379124341003
thể âu,1,2,0.0
âu yếm,4,2,1.3862943611198906
yếm nhẹ,1,2,0.0
nhẹ nhàng,17,2,2.833213344056216
luôn tỏ,3,2,1.0986122886681098
ra sợ,1,2,0.0
sợ mất,3,2,1.0986122886681098
thời gian,149,2,5.003946305945459
nói lời,18,2,2.8903717578961645
lời chia,15,2,2.70805020110221
chia tay,62,2,4.127134385045092
lòng vẫn,1,2,0.0
vẫn yêu,4,2,1.3862943611198906
chính sự,4,2,1.3862943611198906
sự thiếu,4,2,1.3862943611198906
thiếu mạnh,1,2,0.0
làm giảm,4,2,1.3862943611198906
giảm tình,1,2,0.0
tình yêu,240,2,5.480638923341991
cần kìm,1,2,0.0
kìm nén,2,2,0.6931471805599453
nhưng đừng,2,2,0.6931471805599453
đừng bao,9,2,2.1972245773362196
bao giờ,53,2,3.970291913552122
giờ tỏ,1,2,0.0
ra quá,1,2,0.0
quá yếu,4,2,1.3862943611198906
mặt người,3,2,1.0986122886681098
nghe tiếp,1,2,0.0
tiếp câu,1,2,0.0
câu chuyện,13,2,2.5649493574615367
sau khi,55,2,4.007333185232471
ánh mắt,6,2,1.791759469228055
mắt đầy,1,2,0.0
đầy yêu,1,2,0.0
thương rồi,3,2,1.0986122886681098
rồi bỏ,1,2,0.0
bỏ đi,5,2,1.6094379124341003
đi cả,1,2,0.0
cả tuần,2,2,0.6931471805599453
tuần liền,2,2,0.6931471805599453
liên lạc,12,2,2.4849066497880004
bắt đầu,21,2,3.044522437723423
đầu thấy,1,2,0.0
thấy nhớ,1,2,0.0
sống bình,1,2,0.0
bình dị,2,2,0.6931471805599453
dị rất,1,2,0.0
rất tốt,10,2,2.302585092994046
nhiều người,40,2,3.6888794541139363
người quý,1,2,0.0
quý mến,4,2,1.3862943611198906
rất quyết,2,2,0.6931471805599453
công việc,48,2,3.871201010907891
vô cùng,14,2,2.6390573296152584
nhưng càng,3,2,1.0986122886681098
càng tìm,1,2,0.0
tìm thì,1,2,0.0
thì càng,4,2,1.3862943611198906
buổi chiều,1,2,0.0
rất yêu,19,2,2.9444389791664403
yêu em,8,2,2.0794415416798357
em chỉ,1,2,0.0
chỉ yêu,5,2,1.6094379124341003
yêu mình,37,2,3.6109179126442243
mình em,4,2,1.3862943611198906
em thôi,1,2,0.0
thôi em,2,2,0.6931471805599453
em còn,2,2,0.6931471805599453
còn muốn,3,2,1.0986122886681098
muốn chia,6,2,1.791759469228055
hạnh phúc,159,2,5.0689042022202315
phúc bên,5,2,1.6094379124341003
bên nhau,13,2,2.5649493574615367
nhau vì,3,2,1.0986122886681098
còn yếu,1,2,0.0
góp ý,6,2,1.791759469228055
ý khi,3,2,1.0986122886681098
làm việc,25,2,3.2188758248682006
việc gì,7,2,1.9459101490553132
chưa đúng,3,2,1.0986122886681098
mẽ nêu,1,2,0.0
nêu quan,1,2,0.0
quan điểm,14,2,2.6390573296152584
mến câu,1,2,0.0
giúp gì,1,2,0.0
tin sau,3,2,1.0986122886681098
khi nghe,8,2,2.0794415416798357
nghe câu,3,2,1.0986122886681098
phương hướng,1,2,0.0
bản thân,47,2,3.8501476017100584
thân người,3,2,1.0986122886681098
đoan trang,2,2,0.6931471805599453
trang thì,1,2,0.0
nếu yêu,3,2,1.0986122886681098
thật lòng,18,2,2.8903717578961645
lòng cô,4,2,1.3862943611198906
cần bình,4,2,1.3862943611198906
bình tĩnh,11,2,2.3978952727983707
tĩnh đi,1,2,0.0
đi từng,1,2,0.0
từng bước,2,2,0.6931471805599453
vàng dù,1,2,0.0
hãy để,7,2,1.9459101490553132
quan tâm,40,2,3.6888794541139363
nữa chứ,4,2,1.3862943611198906
chứ đừng,4,2,1.3862943611198906
vàng buồn,1,2,0.0
buồn bã,1,2,0.0
đau khổ,64,2,4.1588830833596715
thành ạ,3,2,1.0986122886681098
ạ chúc,1,2,0.0
thành sớm,1,2,0.0
niềm vui,15,2,2.70805020110221
yêu hy,1,2,0.0
hy vọng,36,2,3.58351893845611
đừng thần,4,2,1.3862943611198906
thần tượng,5,2,1.6094379124341003
tượng hóa,4,2,1.3862943611198906
hóa người,4,2,1.3862943611198906
yêu thành,4,2,1.3862943611198906
thành cần,7,2,1.9459101490553132
cần nhiều,4,2,1.3862943611198906
nhiều thời,12,2,2.4849066497880004
gian để,18,2,2.8903717578961645
để hiểu,4,2,1.3862943611198906
hiểu bạn,4,2,1.3862943611198906
bạn gái,86,2,4.454347296253507
gái thành,6,2,1.791759469228055
thành hãy,10,2,2.302585092994046
hãy cứ,5,2,1.6094379124341003
cứ yêu,4,2,1.3862943611198906
chờ đợi,11,2,2.3978952727983707
đợi phản,4,2,1.3862943611198906
phản ứng,10,2,2.302585092994046
thành nên,5,2,1.6094379124341003
nên kiềm,2,2,0.6931471805599453
kiềm chế,2,2,0.6931471805599453
chế tình,2,2,0.6931471805599453
nên nói,8,2,2.0794415416798357
nói chuyện,42,2,3.7376696182833684
chuyện thẳng,5,2,1.6094379124341003
thẳng thắn,24,2,3.1780538303479458
thành quá,4,2,1.3862943611198906
quá nhạy,6,2,1.791759469228055
nhạy cảm,12,2,2.4849066497880004
đánh giá,15,2,2.70805020110221
nên tìm,4,2,1.3862943611198906
tìm hiểu,14,2,2.6390573296152584
hiểu xem,2,2,0.6931471805599453
xem cô,4,2,1.3862943611198906
hiện tình,12,2,2.4849066497880004
thế nào,46,2,3.828641396489095
vào lúc,4,2,1.3862943611198906
lúc nào,22,2,3.091042453358316
nào nếu,4,2,1.3862943611198906
nếu cả,2,2,0.6931471805599453
cả hai,32,2,3.4657359027997265
thể nói,13,2,2.5649493574615367
chuyện thoải,2,2,0.6931471805599453
thoải mái,15,2,2.70805020110221
nhau về,6,2,1.791759469228055
về đề,2,2,0.6931471805599453
đề tài,4,2,1.3862943611198906
cảm thấy,77,2,4.343805421853684
thấy khó,5,2,1.6094379124341003
khó chịu,16,2,2.772588722239781
chịu vì,3,2,1.0986122886681098
vì phản,2,2,0.6931471805599453
thể phần,1,2,0.0
phần nào,12,2,2.4849066497880004
nào hiểu,2,2,0.6931471805599453
thái độ,8,2,2.0794415416798357
thể do,2,2,0.6931471805599453
do nhiều,1,2,0.0
nhiều lý,3,2,1.0986122886681098
lý do,35,2,3.5553480614894135
do chẳng,1,2,0.0
chẳng hạn,7,2,1.9459101490553132
đang ở,3,2,1.0986122886681098
trạng lo,1,2,0.0
lo lắng,16,2,2.772588722239781
lắng điều,1,2,0.0
điều gì,18,2,2.8903717578961645
thấy thoải,3,2,1.0986122886681098
mái khi,2,2,0.6931471805599453
cảm ở,1,2,0.0
ở nơi,11,2,2.3978952727983707
nơi đông,1,2,0.0
đông người,2,2,0.6931471805599453
văn hóa,3,2,1.0986122886681098
hóa phương,1,2,0.0
phương tây,2,2,0.6931471805599453
tây nơi,1,2,0.0
nơi mà,1,2,0.0
mà thể,1,2,0.0
cảm đôi,1,2,0.0
đôi lứa,2,2,0.6931471805599453
lứa ở,1,2,0.0
nơi công,6,2,1.791759469228055
công cộng,6,2,1.791759469228055
gì đáng,4,2,1.3862943611198906
đáng chê,1,2,0.0
chê cười,1,2,0.0
cười văn,1,2,0.0
hóa việt,1,2,0.0
việt nam,27,2,3.295836866004329
số nước,1,2,0.0
nước châu,1,2,0.0
châu á,4,2,1.3862943611198906
á khác,1,2,0.0
khác lại,3,2,1.0986122886681098
lại coi,1,2,0.0
hành động,21,2,3.044522437723423
thiếu tế,2,2,0.6931471805599453
tế nhị,8,2,2.0794415416798357
nhị chính,1,2,0.0
chính quan,1,2,0.0
quan niệm,10,2,2.302585092994046
khi làm,3,2,1.0986122886681098
làm nhiều,3,2,1.0986122886681098
người nghĩ,1,2,0.0
cảm đối,1,2,0.0
điều cấm,1,2,0.0
cấm kỵ,1,2,0.0
khác biết,1,2,0.0
biết cảm,1,2,0.0
mình đồng,1,2,0.0
đồng nghiệp,9,2,2.1972245773362196
người châu,1,2,0.0
châu âu,10,2,2.302585092994046
âu cô,1,2,0.0
từng sống,3,2,1.0986122886681098
học trung,1,2,0.0
trung học,2,2,0.6931471805599453
học ở,5,2,1.6094379124341003
ở nhật,2,2,0.6931471805599453
nhật bản,4,2,1.3862943611198906
bản cô,1,2,0.0
thấy ức,1,2,0.0
ức chế,1,2,0.0
chế khi,1,2,0.0
người thân,14,2,2.6390573296152584
cách thoải,1,2,0.0
mái nơi,1,2,0.0
cộng sau,1,2,0.0
gian sống,1,2,0.0
sống ở,14,2,2.6390573296152584
nhật cảm,1,2,0.0
sự vật,1,2,0.0
vật hay,1,2,0.0
hay hiện,1,2,0.0
hiện tượng,4,2,1.3862943611198906
hoàn toàn,36,2,3.58351893845611
toàn giấu,1,2,0.0
giấu kín,3,2,1.0986122886681098
lòng khi,2,2,0.6931471805599453
khi quay,3,2,1.0986122886681098
quay về,5,2,1.6094379124341003
về nước,8,2,2.0794415416798357
nước việc,3,2,1.0986122886681098
việc thể,2,2,0.6931471805599453
còn giống,2,2,0.6931471805599453
kể chuyện,3,2,1.0986122886681098
để giúp,9,2,2.1972245773362196
hiện cảm,2,2,0.6931471805599453
sở thích,9,2,2.1972245773362196
tác động,5,2,1.6094379124341003
động lớn,1,2,0.0
nào tới,1,2,0.0
tới phản,1,2,0.0
lời đánh,3,2,1.0986122886681098
khác chưa,1,2,0.0
chưa hẳn,3,2,1.0986122886681098
khen tặng,1,2,0.0
tặng hay,1,2,0.0
hay so,4,2,1.3862943611198906
so sánh,44,2,3.784189633918261
thể hỏi,2,2,0.6931471805599453
hỏi trực,2,2,0.6931471805599453
trực tiếp,6,2,1.791759469228055
tiếp nàng,1,2,0.0
đằng sau,1,2,0.0
phải cô,2,2,0.6931471805599453
vậy hay,1,2,0.0
chỉ muốn,9,2,2.1972245773362196
chia sẻ,45,2,3.8066624897703196
sẻ ấn,2,2,0.6931471805599453
ấn tượng,8,2,2.0794415416798357
về người,7,2,1.9459101490553132
quan hệ,60,2,4.0943445622221
hệ nam,1,2,0.0
nam nữ,1,2,0.0
nữ thảo,1,2,0.0
thảo luận,2,2,0.6931471805599453
luận về,2,2,0.6931471805599453
về hành,1,2,0.0
nhau cởi,1,2,0.0
cởi mở,3,2,1.0986122886681098
yếu tố,3,2,1.0986122886681098
tố giúp,1,2,0.0
lứa biết,1,2,0.0
biết thông,1,2,0.0
thông cảm,28,2,3.332204510175204
nhau nhiều,4,2,1.3862943611198906
nhiều hơn,35,2,3.5553480614894135
hơn tin,1,2,0.0
tin tưởng,14,2,2.6390573296152584
tưởng nhau,1,2,0.0
nhau hơn,4,2,1.3862943611198906
thể sống,8,2,2.0794415416798357
sống hạnh,4,2,1.3862943611198906
phúc hơn,1,2,0.0
yêu cần,1,2,0.0
bình đẳng,1,2,0.0
đẳng giữa,1,2,0.0
giữa hai,8,2,2.0794415416798357
hai người,64,2,4.1588830833596715
người hạnh,2,2,0.6931471805599453
khi bạn,12,2,2.4849066497880004
phần thật,2,2,0.6931471805599453
thật xứng,2,2,0.6931471805599453
xứng đáng,11,2,2.3978952727983707
do gì,8,2,2.0794415416798357
gì bạn,7,2,1.9459101490553132
mãi mà,3,2,1.0986122886681098
tín hiệu,3,2,1.0986122886681098
hiệu đáp,1,2,0.0
đáp tương,1,2,0.0
tương đương,4,2,1.3862943611198906
đương lại,1,2,0.0
lại từ,7,2,1.9459101490553132
từ phía,8,2,2.0794415416798357
phía bên,3,2,1.0986122886681098
bên kia,1,2,0.0
kia tình,1,2,0.0
sự chịu,5,2,1.6094379124341003
chịu đựng,25,2,3.2188758248682006
đựng từ,2,2,0.6931471805599453
phía bạn,1,2,0.0
bạn thân,7,2,1.9459101490553132
con trai,27,2,3.295836866004329
trai giống,1,2,0.0
lúc đau,1,2,0.0
bạn vì,4,2,1.3862943611198906
vì vậy,15,2,2.70805020110221
vậy xin,1,2,0.0
xin chia,3,2,1.0986122886681098
lời mộc,1,2,0.0
mộc mạc,2,2,0.6931471805599453
mạc sau,1,2,0.0
sau đây,8,2,2.0794415416798357
đây thứ,1,2,0.0
thứ nhất,5,2,1.6094379124341003
nhất bạn,2,2,0.6931471805599453
bạn đừng,6,2,1.791759469228055
đừng quá,14,2,2.6390573296152584
quá mù,2,2,0.6931471805599453
mù quáng,8,2,2.0794415416798357
quáng tình,1,2,0.0
phía người,2,2,0.6931471805599453
tự ái,8,2,2.0794415416798357
ái nếu,1,2,0.0
bạn chấp,1,2,0.0
chấp nhận,48,2,3.871201010907891
thế thì,7,2,1.9459101490553132
cuộc sống,77,2,4.343805421853684
bạn khó,2,2,0.6931471805599453
khó mà,4,2,1.3862943611198906
mà bền,1,2,0.0
bền vững,1,2,0.0
vững hạnh,1,2,0.0
phúc nếu,6,2,1.791759469228055
nếu để,2,2,0.6931471805599453
để người,6,2,1.791759469228055
bạn thay,2,2,0.6931471805599453
thay đổi,28,2,3.332204510175204
đổi cách,2,2,0.6931471805599453
cách suy,1,2,0.0
suy nghĩ,89,2,4.48863636973214
rất khó,11,2,2.3978952727983707
khó thứ,1,2,0.0
thứ hai,8,2,2.0794415416798357
hai bạn,5,2,1.6094379124341003
bạn chịu,1,2,0.0
bao lâu,7,2,1.9459101490553132
lời nói,10,2,2.302585092994046
riêng gì,1,2,0.0
gì phái,1,2,0.0
phái nam,1,2,0.0
nam phái,1,2,0.0
phái nữ,1,2,0.0
thế thôi,1,2,0.0
thôi nếu,2,2,0.6931471805599453
nếu bạn,33,2,3.4965075614664802
cưng chiều,1,2,0.0
bạn đang,7,2,1.9459101490553132
đang làm,7,2,1.9459101490553132
thì bạn,2,2,0.6931471805599453
thể làm,17,2,2.833213344056216
động đụng,1,2,0.0
đụng chạm,2,2,0.6931471805599453
lòng tự,4,2,1.3862943611198906
thế hoài,1,2,0.0
hoài chăng,1,2,0.0
chăng bạn,1,2,0.0
khi người,14,2,2.6390573296152584
người nào,6,2,1.791759469228055
sinh tất,1,2,0.0
tất cả,56,2,4.02535169073515
gái mà,2,2,0.6931471805599453
yêu lúc,1,2,0.0
tâm hồn,7,2,1.9459101490553132
hồn họ,2,2,0.6931471805599453
họ hy,1,2,0.0
đáp lại,3,2,1.0986122886681098
cái gọi,1,2,0.0
sẵn lòng,3,2,1.0986122886681098
hề tính,1,2,0.0
tính toán,8,2,2.0794415416798357
toán thứ,1,2,0.0
thứ ba,2,2,0.6931471805599453
ba nếu,2,2,0.6931471805599453
nếu tình,2,2,0.6931471805599453
tình trạng,12,2,2.4849066497880004
kéo dài,13,2,2.5649493574615367
dài thì,1,2,0.0
phúc hạnh,2,2,0.6931471805599453
mà bạn,13,2,2.5649493574615367
thứ gì,2,2,0.6931471805599453
người quá,3,2,1.0986122886681098
quá nội,1,2,0.0
nội tâm,1,2,0.0
tâm để,1,2,0.0
để chọn,5,2,1.6094379124341003
khác xứng,1,2,0.0
gì mình,6,2,1.791759469228055
mình sống,8,2,2.0794415416798357
sống bấy,1,2,0.0
bấy lâu,1,2,0.0
lâu nay,2,2,0.6931471805599453
người vô,1,2,0.0
vô tâm,3,2,1.0986122886681098
chỉ đánh,1,2,0.0
đánh mất,13,2,2.5649493574615367
mất chính,1,2,0.0
chính mình,9,2,2.1972245773362196
mình mà,15,2,2.70805020110221
mà còn,21,2,3.044522437723423
còn đánh,1,2,0.0
mất cả,2,2,0.6931471805599453
cả gia,4,2,1.3862943611198906
gia đình,210,2,5.3471075307174685
đình mai,1,2,0.0
mai sau,3,2,1.0986122886681098
sau nữa,1,2,0.0
bánh cuốn,6,2,1.791759469228055
cuốn làng,2,2,0.6931471805599453
làng kênh,3,2,1.0986122886681098
kênh bánh,1,2,0.0
kênh nam,1,2,0.0
nam định,1,2,0.0
bí quyết,10,2,2.302585092994046
quyết riêng,2,2,0.6931471805599453
chỉ truyền,1,2,0.0
truyền nghề,1,2,0.0
con dâu,2,2,0.6931471805599453
đình so,1,2,0.0
cuốn thanh,1,2,0.0
thanh trì,1,2,0.0
trì bánh,1,2,0.0
bánh làng,1,2,0.0
kênh ăn,1,2,0.0
ăn đứt,1,2,0.0
đứt về,1,2,0.0
về độ,2,2,0.6931471805599453
độ mỏng,1,2,0.0
mỏng mịn,1,2,0.0
hình độ,1,2,0.0
độ thơm,1,2,0.0
độ đậm,1,2,0.0
đậm đà,8,2,2.0794415416798357
nước chấm,4,2,1.3862943611198906
chấm dụng,1,2,0.0
dụng cụ,12,2,2.4849066497880004
cụ làm,3,2,1.0986122886681098
làm bánh,7,2,1.9459101490553132
cuốn nghe,1,2,0.0
nghe đơn,1,2,0.0
đơn giản,33,2,3.4965075614664802
giản nhưng,1,2,0.0
nhưng rất,6,2,1.791759469228055
rất cầu,1,2,0.0
cầu kỳ,10,2,2.302585092994046
kỳ gáo,1,2,0.0
gáo múc,1,2,0.0
múc bột,2,2,0.6931471805599453
bột phải,1,2,0.0
phải bằng,3,2,1.0986122886681098
bằng ống,1,2,0.0
ống nứa,1,2,0.0
nứa tép,1,2,0.0
tép que,1,2,0.0
que cất,1,2,0.0
sểu nhân,1,2,0.0
nhân phải,2,2,0.6931471805599453
bằng tre,3,2,1.0986122886681098
tre phía,1,2,0.0
lớp vải,1,2,0.0
vải bảo,1,2,0.0
bảo ôn,1,2,0.0
ôn vung,1,2,0.0
vung nồi,1,2,0.0
nồi phải,2,2,0.6931471805599453
phải đạt,1,2,0.0
hai yêu,1,2,0.0
yêu cầu,12,2,2.4849066497880004
cầu kỹ,1,2,0.0
kỹ thuật,9,2,2.1972245773362196
thấm nước,1,2,0.0
giữ nhiệt,1,2,0.0
nhiệt bánh,1,2,0.0
bánh mới,4,2,1.3862943611198906
mới chín,1,2,0.0
chín nhanh,1,2,0.0
nhanh gạo,1,2,0.0
gạo làm,1,2,0.0
bánh phải,3,2,1.0986122886681098
gạo mộc,1,2,0.0
mộc tuyền,1,2,0.0
tuyền loại,1,2,0.0
loại ngon,1,2,0.0
ngon gạo,1,2,0.0
gạo pha,1,2,0.0
pha tạp,1,2,0.0
tạp bánh,1,2,0.0
trắng bột,1,2,0.0
bột bánh,1,2,0.0
xay tay,1,2,0.0
tay bằng,1,2,0.0
bằng cối,1,2,0.0
cối đá,2,2,0.6931471805599453
đá nhiều,1,2,0.0
nhiều nơi,6,2,1.791759469228055
nơi xay,1,2,0.0
xay bột,1,2,0.0
bột bằng,1,2,0.0
bằng máy,1,2,0.0
máy bánh,1,2,0.0
ngon vì,1,2,0.0
vì bột,1,2,0.0
dở chín,1,2,0.0
chín dở,1,2,0.0
dở sống,1,2,0.0
sống dầu,1,2,0.0
dầu tráng,2,2,0.6931471805599453
tráng bánh,1,2,0.0
bánh ngày,1,2,0.0
ngày xưa,12,2,2.4849066497880004
dầu lạc,1,2,0.0
lạc ép,1,2,0.0
ép tất,1,2,0.0
tất nhiên,16,2,2.772588722239781
nhiên phải,2,2,0.6931471805599453
dầu ép,1,2,0.0
đâu dùng,1,2,0.0
bởi dùng,1,2,0.0
dùng mỡ,1,2,0.0
mỡ bánh,1,2,0.0
bánh dễ,1,2,0.0
dễ bị,8,2,2.0794415416798357
bị khô,2,2,0.6931471805599453
ngon ngày,1,2,0.0
ngày nay,6,2,1.791759469228055
nay dùng,1,2,0.0
dùng dầu,2,2,0.6931471805599453
dầu ô,3,2,1.0986122886681098
ô liu,4,2,1.3862943611198906
liu phải,1,2,0.0
bay hết,1,2,0.0
hết hơi,1,2,0.0
hơi dầu,2,2,0.6931471805599453
dầu bánh,1,2,0.0
mới thơm,1,2,0.0
độ bóng,1,2,0.0
mềm mộc,1,2,0.0
mộc nhĩ,2,2,0.6931471805599453
nhĩ hành,1,2,0.0
