lexical_item,frequency,syllable_length,log_frequency
kín,17,1,2.833213344056216
quay,24,1,3.1780538303479458
sở,27,1,3.295836866004329
tác,47,1,3.8501476017100584
lớn,81,1,4.394449154672439
tới,56,1,4.02535169073515
dịp,9,1,2.1972245773362196
dành,70,1,4.248495242049359
hẳn,13,1,2.5649493574615367
tặng,16,1,2.772588722239781
sánh,49,1,3.8918202981106265
hỏi,62,1,4.127134385045092
trực,11,1,2.3978952727983707
nàng,106,1,4.663439094112067
đằng,4,1,1.3862943611198906
sẻ,48,1,3.871201010907891
ấn,10,1,2.302585092994046
hệ,77,1,4.343805421853684
nữ,81,1,4.394449154672439
thảo,11,1,2.3978952727983707
luận,11,1,2.3978952727983707
cởi,3,1,1.0986122886681098
mở,30,1,3.4011973816621555
tố,9,1,2.1972245773362196
thông,86,1,4.454347296253507
tưởng,48,1,3.871201010907891
đẳng,2,1,0.6931471805599453
giữa,53,1,3.970291913552122
họ,176,1,5.170483995038151
xứng,17,1,2.833213344056216
mãi,13,1,2.5649493574615367
hề,34,1,3.5263605246161616
tín,8,1,2.0794415416798357
hiệu,52,1,3.9512437185814275
đáp,11,1,2.3978952727983707
tương,79,1,4.3694478524670215
đương,13,1,2.5649493574615367
phía,33,1,3.4965075614664802
kia,33,1,3.4965075614664802
đựng,34,1,3.5263605246161616
trai,84,1,4.430816798843313
xin,46,1,3.828641396489095
mộc,8,1,2.0794415416798357
mạc,4,1,1.3862943611198906
thứ,88,1,4.477336814478207
nhất,152,1,5.0238805208462765
mù,12,1,2.4849066497880004
quáng,8,1,2.0794415416798357
ai,117,1,4.762173934797756
tự,149,1,5.003946305945459
ái,15,1,2.70805020110221
chấp,49,1,3.8918202981106265
e,24,1,3.1780538303479458
cuộc,152,1,5.0238805208462765
bền,16,1,2.772588722239781
vững,10,1,2.302585092994046
thay,46,1,3.828641396489095
đổi,52,1,3.9512437185814275
suy,103,1,4.634728988229636
lâu,38,1,3.6375861597263857
riêng,64,1,4.1588830833596715
phái,15,1,2.70805020110221
cưng,2,1,0.6931471805599453
đụng,3,1,1.0986122886681098
chạm,6,1,1.791759469228055
hoài,6,1,1.791759469228055
chăng,16,1,2.772588722239781
tất,86,1,4.454347296253507
hồn,11,1,2.3978952727983707
cái,148,1,4.997212273764115
gọi,45,1,3.8066624897703196
tính,107,1,4.672828834461906
toán,15,1,2.70805020110221
ba,79,1,4.3694478524670215
kéo,38,1,3.6375861597263857
dài,42,1,3.7376696182833684
nội,41,1,3.713572066704308
chọn,169,1,5.1298987149230735
bấy,3,1,1.0986122886681098
gia,264,1,5.575949103146316
đình,212,1,5.356586274672012
mai,197,1,5.2832037287379885
bánh,98,1,4.584967478670572
cuốn,12,1,2.4849066497880004
làng,9,1,2.1972245773362196
kênh,3,1,1.0986122886681098
định,147,1,4.990432586778736
bí,12,1,2.4849066497880004
truyền,11,1,2.3978952727983707
nghề,2,1,0.6931471805599453
dâu,21,1,3.044522437723423
thanh,29,1,3.367295829986474
trì,8,1,2.0794415416798357
đứt,5,1,1.6094379124341003
mịn,6,1,1.791759469228055
trắng,54,1,3.9889840465642745
hình,95,1,4.553876891600541
đậm,22,1,3.091042453358316
đà,16,1,2.772588722239781
chấm,23,1,3.1354942159291497
dụng,167,1,5.117993812416755
cụ,18,1,2.8903717578961645
đơn,52,1,3.9512437185814275
giản,34,1,3.5263605246161616
cầu,64,1,4.1588830833596715
kỳ,30,1,3.4011973816621555
gáo,1,1,0.0
bột,35,1,3.5553480614894135
ống,19,1,2.9444389791664403
nứa,1,1,0.0
tép,6,1,1.791759469228055
que,4,1,1.3862943611198906
cất,9,1,2.1972245773362196
sểu,1,1,0.0
nhân,78,1,4.356708826689592
tre,14,1,2.6390573296152584
lớp,52,1,3.9512437185814275
vải,26,1,3.258096538021482
bảo,84,1,4.430816798843313
ôn,7,1,1.9459101490553132
vung,4,1,1.3862943611198906
đạt,31,1,3.4339872044851463
kỹ,38,1,3.6375861597263857
thuật,17,1,2.833213344056216
thấm,9,1,2.1972245773362196
giữ,71,1,4.2626798770413155
nhiệt,47,1,3.8501476017100584
mới,135,1,4.90527477843843
chín,32,1,3.4657359027997265
gạo,23,1,3.1354942159291497
tuyền,1,1,0.0
tạp,7,1,1.9459101490553132
xay,8,1,2.0794415416798357
cối,4,1,1.3862943611198906
đá,11,1,2.3978952727983707
máy,111,1,4.709530201312334
dở,5,1,1.6094379124341003
tráng,12,1,2.4849066497880004
ép,10,1,2.302585092994046
nhiên,77,1,4.343805421853684
bởi,54,1,3.9889840465642745
mỡ,8,1,2.0794415416798357
bị,142,1,4.955827057601261
khô,45,1,3.8066624897703196
mùi,60,1,4.0943445622221
ô,9,1,2.1972245773362196
liu,4,1,1.3862943611198906
bay,9,1,2.1972245773362196
hết,107,1,4.672828834461906
bóng,31,1,3.4339872044851463
nhĩ,4,1,1.3862943611198906
phơi,7,1,1.9459101490553132
tái,7,1,1.9459101490553132
sao,92,1,4.5217885770490405
hấp,38,1,3.6375861597263857
ngoa,1,1,0.0
cẩn,17,1,2.833213344056216
thận,20,1,2.995732273553991
mặc,57,1,4.04305126783455
nhão,3,1,1.0986122886681098
chuyên,21,1,3.044522437723423
môn,8,1,2.0794415416798357
ma,4,1,1.3862943611198906
vầy,1,1,0.0
chuối,12,1,2.4849066497880004
xếp,25,1,3.2188758248682006
kén,2,1,0.6931471805599453
goòng,1,1,0.0
đắng,5,1,1.6094379124341003
mang,53,1,3.970291913552122
chát,3,1,1.0986122886681098
rong,5,1,1.6094379124341003
đao,2,1,0.6931471805599453
diềng,1,1,0.0
lau,15,1,2.70805020110221
ủ,1,1,0.0
vỉ,11,1,2.3978952727983707
cói,3,1,1.0986122886681098
đậy,13,1,2.5649493574615367
trên,167,1,5.117993812416755
hỏng,9,1,2.1972245773362196
long,2,1,0.6931471805599453
óng,3,1,1.0986122886681098
mười,3,1,1.0986122886681098
bốn,10,1,2.302585092994046
ngàn,2,1,0.6931471805599453
lít,15,1,2.70805020110221
nguyên,85,1,4.442651256490317
liệu,89,1,4.48863636973214
gồm,28,1,3.332204510175204
dấm,3,1,1.0986122886681098
vị,133,1,4.890349128221754
cổ,15,1,2.70805020110221
tỷ,3,1,1.0986122886681098
lệ,10,1,2.302585092994046
vắt,3,1,1.0986122886681098
chanh,10,1,2.302585092994046
mùa,11,1,2.3978952727983707
lúa,3,1,1.0986122886681098
vài,64,1,4.1588830833596715
giọt,2,1,0.6931471805599453
cà,57,1,4.04305126783455
cuống,4,1,1.3862943611198906
trẻ,124,1,4.820281565605037
cha,56,1,4.02535169073515
thường,186,1,5.225746673713202
nuôi,10,1,2.302585092994046
dạy,9,1,2.1972245773362196
độc,23,1,3.1354942159291497
bà,57,1,4.04305126783455
mẹ,161,1,5.081404364984463
ảnh,63,1,4.143134726391533
xấu,25,1,3.2188758248682006
lực,31,1,3.4339872044851463
vi,27,1,3.295836866004329
nghiên,3,1,1.0986122886681098
cứu,6,1,1.791759469228055
đại,57,1,4.04305126783455
cornell,2,1,0.6931471805599453
mỹ,37,1,3.6109179126442243
vừa,95,1,4.553876891600541
tiết,32,1,3.4657359027997265
lộ,9,1,2.1972245773362196
vấn,106,1,4.663439094112067
năng,60,1,4.0943445622221
trình,29,1,3.367295829986474
ngoài,111,1,4.709530201312334
hưởng,18,1,2.8903717578961645
mức,36,1,3.58351893845611
thu,26,1,3.258096538021482
nhập,23,1,3.1354942159291497
môi,8,1,2.0794415416798357
trường,95,1,4.553876891600541
đều,105,1,4.653960350157523
nguồn,13,1,2.5649493574615367
tích,24,1,3.1780538303479458
cực,16,1,2.772588722239781
bất,53,1,3.970291913552122
nhà,143,1,4.962844630259907
henry,1,1,0.0
ricciuti,3,1,1.0986122886681098
thực,164,1,5.099866427824199
tra,12,1,2.4849066497880004
đa,25,1,3.2188758248682006
chủng,4,1,1.3862943611198906
tộc,2,1,0.6931471805599453
gần,45,1,3.8066624897703196
tuổi,87,1,4.465908118654584
năm,112,1,4.718498871295094
xác,9,1,2.1972245773362196
phụ,97,1,4.574710978503383
chồng,236,1,5.4638318050256105
khoảng,89,1,4.48863636973214
mối,50,1,3.912023005428146
chặt,11,1,2.3978952727983707
chẽ,2,1,0.6931471805599453
vai,12,1,2.4849066497880004
trò,20,1,2.995732273553991
da,58,1,4.060443010546419
đen,14,1,2.6390573296152584
gốc,9,1,2.1972245773362196
bồ,1,1,0.0
đào,4,1,1.3862943611198906
nha,10,1,2.302585092994046
ban,23,1,3.1354942159291497
chung,55,1,4.007333185232471
hầu,20,1,2.995732273553991
xảy,41,1,3.713572066704308
lưu,13,1,2.5649493574615367
kinh,37,1,3.6109179126442243
nghiệm,27,1,3.295836866004329
kiến,42,1,3.7376696182833684
xã,23,1,3.1354942159291497
hội,43,1,3.7612001156935624
cải,3,1,1.0986122886681098
thiện,6,1,1.791759469228055
huynh,3,1,1.0986122886681098
tuy,52,1,3.9512437185814275
đỡ,18,1,2.8903717578961645
kiện,24,1,3.1780538303479458
sắc,44,1,3.784189633918261
màu,152,1,5.0238805208462765
thất,27,1,3.295836866004329
chủ,45,1,3.8066624897703196
phối,15,1,2.70805020110221
ngoại,36,1,3.58351893845611
chuyển,15,1,2.70805020110221
xanh,57,1,4.04305126783455
dương,7,1,1.9459101490553132
sang,29,1,3.367295829986474
lam,8,1,2.0794415416798357
nhạt,11,1,2.3978952727983707
ấm,24,1,3.1780538303479458
áp,58,1,4.060443010546419
gam,9,1,2.1972245773362196
ưng,4,1,1.3862943611198906
ngôi,8,1,2.0794415416798357
tắc,12,1,2.4849066497880004
đỏ,24,1,3.1780538303479458
cam,30,1,3.4011973816621555
cân,19,1,2.9444389791664403
phấn,14,1,2.6390573296152584
đan,5,1,1.6094379124341003
mây,4,1,1.3862943611198906
cây,67,1,4.204692619390966
xen,4,1,1.3862943611198906
kẽ,1,1,0.0
be,1,1,0.0
tạo,86,1,4.454347296253507
giác,40,1,3.6888794541139363
cháy,16,1,2.772588722239781
rực,9,1,2.1972245773362196
sức,40,1,3.6888794541139363
ruby,1,1,0.0
giới,45,1,3.8066624897703196
rỡ,6,1,1.791759469228055
hồi,19,1,2.9444389791664403
dịu,15,1,2.70805020110221
ngọt,26,1,3.258096538021482
trái,74,1,4.30406509320417
khát,9,1,2.1972245773362196
bỏng,5,1,1.6094379124341003
tông,7,1,1.9459101490553132
gợi,10,1,2.302585092994046
lên,157,1,5.056245805348308
thịnh,6,1,1.791759469228055
vượng,1,1,0.0
tia,6,1,1.791759469228055
trời,35,1,3.5553480614894135
tím,17,1,2.833213344056216
trọng,120,1,4.787491742782046
quyến,6,1,1.791759469228055
rũ,6,1,1.791759469228055
nền,18,1,2.8903717578961645
tuyệt,22,1,3.091042453358316
hảo,7,1,1.9459101490553132
mát,13,1,2.5649493574615367
êm,6,1,1.791759469228055
dáng,36,1,3.58351893845611
dấp,1,1,0.0
kim,18,1,2.8903717578961645
nhôm,10,1,2.302585092994046
thép,2,1,0.6931471805599453
thiên,22,1,3.091042453358316
sen,20,1,2.995732273553991
xương,10,1,2.302585092994046
rồng,5,1,1.6094379124341003
rừng,14,1,2.6390573296152584
ngọc,3,1,1.0986122886681098
thạch,4,1,1.3862943611198906
biểu,15,1,2.70805020110221
tăng,21,1,3.044522437723423
trưởng,6,1,1.791759469228055
khả,29,1,3.367295829986474
sa,9,1,2.1972245773362196
vời,14,1,2.6390573296152584
âm,17,1,2.833213344056216
điển,3,1,1.0986122886681098
thiết,77,1,4.343805421853684
kế,28,1,3.332204510175204
trí,66,1,4.189654742026425
khí,22,1,3.091042453358316
hậu,10,1,2.302585092994046
đới,1,1,0.0
tao,2,1,0.6931471805599453
tú,2,1,0.6931471805599453
tận,9,1,2.1972245773362196
kết,85,1,4.442651256490317
xám,1,1,0.0
trưng,7,1,1.9459101490553132
giàu,13,1,2.5649493574615367
thuộc,26,1,3.258096538021482
cá,78,1,4.356708826689592
gu,1,1,0.0
thẩm,5,1,1.6094379124341003
phong,30,1,3.4011973816621555
mục,15,1,2.70805020110221
đích,16,1,2.772588722239781
rõ,36,1,3.58351893845611
tươi,38,1,3.6375861597263857
tắn,2,1,0.6931471805599453
yên,21,1,3.044522437723423
lấn,1,1,0.0
át,1,1,0.0
nổi,40,1,3.6888794541139363
bật,10,1,2.302585092994046
đạo,9,1,2.1972245773362196
cúng,3,1,1.0986122886681098
căn,16,1,2.772588722239781
phòng,48,1,3.871201010907891
rộng,25,1,3.2188758248682006
rãi,5,1,1.6094379124341003
ngược,20,1,2.995732273553991
thoáng,12,1,2.4849066497880004
tránh,29,1,3.367295829986474
cường,15,1,2.70805020110221
nhấn,6,1,1.791759469228055
nét,10,1,2.302585092994046
tường,22,1,3.091042453358316
chi,45,1,3.8066624897703196
đồ,85,1,4.442651256490317
hoặc,131,1,4.875197323201151
hoạ,1,1,0.0
trúc,9,1,2.1972245773362196
viền,2,1,0.6931471805599453
chiếm,7,1,1.9459101490553132
ẩm,7,1,1.9459101490553132
đêm,19,1,2.9444389791664403
chợ,22,1,3.091042453358316
đặt,63,1,4.143134726391533
tại,83,1,4.418840607796598
viên,44,1,3.784189633918261
đổng,2,1,0.6931471805599453
phố,26,1,3.258096538021482
trăm,7,1,1.9459101490553132
cao,99,1,4.59511985013459
cấp,29,1,3.367295829986474
chất,89,1,4.48863636973214
lượng,53,1,3.970291913552122
rẻ,16,1,2.772588722239781
quê,26,1,3.258096538021482
chân,58,1,4.060443010546419
khách,48,1,3.871201010907891
ồn,8,1,2.0794415416798357
ã,1,1,0.0
uống,28,1,3.332204510175204
phục,39,1,3.6635616461296463
vụ,21,1,3.044522437723423
tiệm,3,1,1.0986122886681098
bày,10,1,2.302585092994046
khá,43,1,3.7612001156935624
bộ,79,1,4.3694478524670215
bàn,54,1,3.9889840465642745
ghế,17,1,2.833213344056216
ngắm,5,1,1.6094379124341003
ngồi,20,1,2.995732273553991
chỗ,41,1,3.713572066704308
tức,15,1,2.70805020110221
khắc,12,1,2.4849066497880004
giọng,5,1,1.6094379124341003
dàng,21,1,3.044522437723423
mời,5,1,1.6094379124341003
phẩm,99,1,4.59511985013459
chén,23,1,3.1354942159291497
thôn,4,1,1.3862943611198906
ngọn,8,1,2.0794415416798357
đèn,39,1,3.6635616461296463
cau,2,1,0.6931471805599453
dạng,27,1,3.295836866004329
kèm,10,1,2.302585092994046
nhậu,4,1,1.3862943611198906
lai,38,1,3.6375861597263857
rai,2,1,0.6931471805599453
bếp,44,1,3.784189633918261
biến,38,1,3.6375861597263857
chơi,92,1,4.5217885770490405
thưởng,12,1,2.4849066497880004
ngờ,20,1,2.995732273553991
bún,10,1,2.302585092994046
bia,2,1,0.6931471805599453
sài,8,1,2.0794415416798357
gòn,8,1,2.0794415416798357
chai,17,1,2.833213344056216
cánh,17,1,2.833213344056216
gà,19,1,2.9444389791664403
chiên,22,1,3.091042453358316
chim,2,1,0.6931471805599453
cút,1,1,0.0
tôm,29,1,3.367295829986474
tổ,10,1,2.302585092994046
yến,3,1,1.0986122886681098
sạn,5,1,1.6094379124341003
bò,18,1,2.8903717578961645
xèo,1,1,0.0
phở,10,1,2.302585092994046
tp,12,1,2.4849066497880004
hcm,12,1,2.4849066497880004
bía,1,1,0.0
gỏi,2,1,0.6931471805599453
viễn,4,1,1.3862943611198906
mì,14,1,2.6390573296152584
quảng,11,1,2.3978952727983707
lèo,2,1,0.6931471805599453
thơ,11,1,2.3978952727983707
chả,6,1,1.791759469228055
hà,70,1,4.248495242049359
cửa,30,1,3.4011973816621555
nậm,1,1,0.0
ướt,6,1,1.791759469228055
lọc,33,1,3.4965075614664802
vịt,19,1,2.9444389791664403
lộn,6,1,1.791759469228055
cháo,14,1,2.6390573296152584
nem,1,1,0.0
nướng,24,1,3.1780538303479458
ninh,6,1,1.791759469228055
hòa,27,1,3.295836866004329
gánh,10,1,2.302585092994046
