lexical_item,frequency,syllable_length,log_frequency
quá yếu đuối,4,3,1.3862943611198906
đuối trước mặt,1,3,0.0
trước mặt người,1,3,0.0
mặt người yêu,1,3,0.0
nghe tiếp câu,1,3,0.0
tiếp câu chuyện,1,3,0.0
ánh mắt đầy,1,3,0.0
mắt đầy yêu,1,3,0.0
đầy yêu thương,1,3,0.0
yêu thương rồi,1,3,0.0
thương rồi bỏ,1,3,0.0
rồi bỏ đi,1,3,0.0
bỏ đi cả,1,3,0.0
đi cả tuần,1,3,0.0
cả tuần liền,1,3,0.0
bắt đầu thấy,1,3,0.0
đầu thấy nhớ,1,3,0.0
sống bình dị,1,3,0.0
bình dị rất,1,3,0.0
dị rất tốt,1,3,0.0
nhiều người quý,1,3,0.0
người quý mến,1,3,0.0
rất quyết đoán,1,3,0.0
nhưng càng tìm,1,3,0.0
càng tìm thì,1,3,0.0
tìm thì càng,1,3,0.0
rất yêu em,1,3,0.0
yêu em chỉ,1,3,0.0
em chỉ yêu,1,3,0.0
chỉ yêu mình,1,3,0.0
yêu mình em,1,3,0.0
mình em thôi,1,3,0.0
em thôi em,1,3,0.0
thôi em còn,1,3,0.0
em còn muốn,1,3,0.0
còn muốn chia,1,3,0.0
muốn chia tay,4,3,1.3862943611198906
hạnh phúc bên,5,3,1.6094379124341003
phúc bên nhau,2,3,0.6931471805599453
bên nhau vì,1,3,0.0
còn yếu đuối,1,3,0.0
góp ý khi,1,3,0.0
làm việc gì,1,3,0.0
mạnh mẽ nêu,1,3,0.0
mẽ nêu quan,1,3,0.0
nêu quan điểm,1,3,0.0
thân mến câu,1,3,0.0
mến câu chuyện,1,3,0.0
tin sau khi,1,3,0.0
sau khi nghe,2,3,0.6931471805599453
khi nghe câu,1,3,0.0
nghe câu chuyện,1,3,0.0
bản thân người,2,3,0.6931471805599453
thân người yêu,2,3,0.6931471805599453
đoan trang thì,1,3,0.0
thật lòng cô,1,3,0.0
cần bình tĩnh,3,3,1.0986122886681098
bình tĩnh đi,1,3,0.0
tĩnh đi từng,1,3,0.0
đi từng bước,1,3,0.0
vội vàng dù,1,3,0.0
nữa chứ đừng,1,3,0.0
chứ đừng vội,1,3,0.0
vội vàng buồn,1,3,0.0
vàng buồn bã,1,3,0.0
thành ạ chúc,1,3,0.0
tình yêu hy,1,3,0.0
yêu hy vọng,1,3,0.0
thành đừng thần,4,3,1.3862943611198906
đừng thần tượng,4,3,1.3862943611198906
thần tượng hóa,4,3,1.3862943611198906
tượng hóa người,4,3,1.3862943611198906
hóa người yêu,4,3,1.3862943611198906
người yêu thành,4,3,1.3862943611198906
yêu thành cần,4,3,1.3862943611198906
thành cần nhiều,4,3,1.3862943611198906
cần nhiều thời,4,3,1.3862943611198906
nhiều thời gian,12,3,2.4849066497880004
thời gian để,18,3,2.8903717578961645
gian để hiểu,4,3,1.3862943611198906
để hiểu bạn,4,3,1.3862943611198906
hiểu bạn gái,4,3,1.3862943611198906
bạn gái thành,6,3,1.791759469228055
gái thành hãy,4,3,1.3862943611198906
thành hãy cứ,4,3,1.3862943611198906
hãy cứ yêu,4,3,1.3862943611198906
chờ đợi phản,4,3,1.3862943611198906
đợi phản ứng,4,3,1.3862943611198906
gái thành nên,2,3,0.6931471805599453
thành nên kiềm,2,3,0.6931471805599453
nên kiềm chế,2,3,0.6931471805599453
kiềm chế tình,2,3,0.6931471805599453
chế tình cảm,2,3,0.6931471805599453
thành nên nói,1,3,0.0
nên nói chuyện,3,3,1.0986122886681098
nói chuyện thẳng,5,3,1.6094379124341003
chuyện thẳng thắn,5,3,1.6094379124341003
thành quá nhạy,4,3,1.3862943611198906
quá nhạy cảm,6,3,1.791759469228055
nên tìm hiểu,2,3,0.6931471805599453
tìm hiểu xem,2,3,0.6931471805599453
hiểu xem cô,2,3,0.6931471805599453
thể hiện tình,12,3,2.4849066497880004
hiện tình cảm,9,3,2.1972245773362196
vào lúc nào,2,3,0.6931471805599453
lúc nào nếu,2,3,0.6931471805599453
nào nếu cả,2,3,0.6931471805599453
nếu cả hai,2,3,0.6931471805599453
thể nói chuyện,3,3,1.0986122886681098
nói chuyện thoải,2,3,0.6931471805599453
chuyện thoải mái,2,3,0.6931471805599453
nhau về đề,2,3,0.6931471805599453
về đề tài,2,3,0.6931471805599453
cảm thấy khó,3,3,1.0986122886681098
thấy khó chịu,3,3,1.0986122886681098
khó chịu vì,3,3,1.0986122886681098
chịu vì phản,2,3,0.6931471805599453
vì phản ứng,2,3,0.6931471805599453
thể phần nào,1,3,0.0
phần nào hiểu,2,3,0.6931471805599453
thể do nhiều,1,3,0.0
do nhiều lý,1,3,0.0
nhiều lý do,3,3,1.0986122886681098
lý do chẳng,1,3,0.0
do chẳng hạn,1,3,0.0
tâm trạng lo,1,3,0.0
trạng lo lắng,1,3,0.0
lo lắng điều,1,3,0.0
lắng điều gì,1,3,0.0
cảm thấy thoải,3,3,1.0986122886681098
thấy thoải mái,3,3,1.0986122886681098
thoải mái khi,2,3,0.6931471805599453
tình cảm ở,1,3,0.0
cảm ở nơi,1,3,0.0
ở nơi đông,1,3,0.0
nơi đông người,1,3,0.0
văn hóa phương,1,3,0.0
hóa phương tây,1,3,0.0
phương tây nơi,1,3,0.0
tây nơi mà,1,3,0.0
nơi mà thể,1,3,0.0
mà thể hiện,1,3,0.0
tình cảm đôi,1,3,0.0
cảm đôi lứa,1,3,0.0
đôi lứa ở,1,3,0.0
lứa ở nơi,1,3,0.0
ở nơi công,4,3,1.3862943611198906
nơi công cộng,6,3,1.791759469228055
gì đáng chê,1,3,0.0
đáng chê cười,1,3,0.0
chê cười văn,1,3,0.0
cười văn hóa,1,3,0.0
văn hóa việt,1,3,0.0
hóa việt nam,1,3,0.0
số nước châu,1,3,0.0
nước châu á,1,3,0.0
châu á khác,1,3,0.0
á khác lại,1,3,0.0
khác lại coi,1,3,0.0
thiếu tế nhị,2,3,0.6931471805599453
tế nhị chính,1,3,0.0
nhị chính quan,1,3,0.0
chính quan niệm,1,3,0.0
đôi khi làm,1,3,0.0
khi làm nhiều,1,3,0.0
làm nhiều người,1,3,0.0
nhiều người nghĩ,1,3,0.0
tình cảm đối,1,3,0.0
điều cấm kỵ,1,3,0.0
người khác biết,1,3,0.0
khác biết cảm,1,3,0.0
biết cảm xúc,1,3,0.0
mình đồng nghiệp,1,3,0.0
người châu âu,1,3,0.0
châu âu cô,1,3,0.0
học trung học,1,3,0.0
trung học ở,1,3,0.0
học ở nhật,1,3,0.0
ở nhật bản,1,3,0.0
nhật bản cô,1,3,0.0
cảm thấy ức,1,3,0.0
thấy ức chế,1,3,0.0
ức chế khi,1,3,0.0
người thân người,1,3,0.0
cách thoải mái,1,3,0.0
thoải mái nơi,1,3,0.0
mái nơi công,1,3,0.0
công cộng sau,1,3,0.0
thời gian sống,1,3,0.0
gian sống ở,1,3,0.0
sống ở nhật,1,3,0.0
ở nhật cảm,1,3,0.0
nhật cảm xúc,1,3,0.0
sự vật hay,1,3,0.0
vật hay hiện,1,3,0.0
hay hiện tượng,1,3,0.0
hoàn toàn giấu,1,3,0.0
toàn giấu kín,1,3,0.0
lòng khi quay,1,3,0.0
khi quay về,1,3,0.0
quay về nước,1,3,0.0
về nước việc,3,3,1.0986122886681098
nước việc thể,1,3,0.0
việc thể hiện,2,3,0.6931471805599453
thể hiện cảm,1,3,0.0
hiện cảm xúc,2,3,0.6931471805599453
tác động lớn,1,3,0.0
thế nào tới,1,3,0.0
nào tới phản,1,3,0.0
tới phản ứng,1,3,0.0
lời đánh giá,3,3,1.0986122886681098
người khác chưa,1,3,0.0
khác chưa hẳn,1,3,0.0
khen tặng hay,1,3,0.0
tặng hay so,1,3,0.0
hay so sánh,4,3,1.3862943611198906
thể hỏi trực,1,3,0.0
hỏi trực tiếp,2,3,0.6931471805599453
trực tiếp nàng,1,3,0.0
chỉ muốn chia,1,3,0.0
muốn chia sẻ,2,3,0.6931471805599453
chia sẻ ấn,2,3,0.6931471805599453
sẻ ấn tượng,2,3,0.6931471805599453
về người khác,2,3,0.6931471805599453
quan hệ nam,1,3,0.0
hệ nam nữ,1,3,0.0
nam nữ thảo,1,3,0.0
nữ thảo luận,1,3,0.0
thảo luận về,1,3,0.0
luận về hành,1,3,0.0
về hành động,1,3,0.0
nhau cởi mở,1,3,0.0
yếu tố giúp,1,3,0.0
đôi lứa biết,1,3,0.0
lứa biết thông,1,3,0.0
biết thông cảm,1,3,0.0
nhau nhiều hơn,2,3,0.6931471805599453
nhiều hơn tin,1,3,0.0
hơn tin tưởng,1,3,0.0
tin tưởng nhau,1,3,0.0
tưởng nhau hơn,1,3,0.0
thể sống hạnh,1,3,0.0
sống hạnh phúc,4,3,1.3862943611198906
hạnh phúc hơn,1,3,0.0
tình yêu cần,1,3,0.0
yêu cần bình,1,3,0.0
cần bình đẳng,1,3,0.0
bình đẳng giữa,1,3,0.0
đẳng giữa hai,1,3,0.0
giữa hai người,5,3,1.6094379124341003
hai người hạnh,2,3,0.6931471805599453
người hạnh phúc,2,3,0.6931471805599453
phần thật xứng,2,3,0.6931471805599453
thật xứng đáng,2,3,0.6931471805599453
lý do gì,8,3,2.0794415416798357
do gì bạn,2,3,0.6931471805599453
tín hiệu đáp,1,3,0.0
hiệu đáp tương,1,3,0.0
đáp tương đương,1,3,0.0
tương đương lại,1,3,0.0
đương lại từ,1,3,0.0
lại từ phía,2,3,0.6931471805599453
từ phía bên,1,3,0.0
phía bên kia,1,3,0.0
bên kia tình,1,3,0.0
kia tình yêu,1,3,0.0
sự chịu đựng,5,3,1.6094379124341003
chịu đựng từ,2,3,0.6931471805599453
phía bạn thân,1,3,0.0
bạn thân mến,1,3,0.0
con trai giống,1,3,0.0
lúc đau khổ,1,3,0.0
bạn vì vậy,1,3,0.0
vì vậy xin,1,3,0.0
vậy xin chia,1,3,0.0
xin chia sẻ,3,3,1.0986122886681098
lời mộc mạc,1,3,0.0
mộc mạc sau,1,3,0.0
mạc sau đây,1,3,0.0
sau đây thứ,1,3,0.0
đây thứ nhất,1,3,0.0
thứ nhất bạn,1,3,0.0
nhất bạn đừng,1,3,0.0
bạn đừng quá,2,3,0.6931471805599453
đừng quá mù,1,3,0.0
quá mù quáng,2,3,0.6931471805599453
mù quáng tình,1,3,0.0
quáng tình yêu,1,3,0.0
phía người con,1,3,0.0
người con trai,14,3,2.6390573296152584
tự ái nếu,1,3,0.0
bạn chấp nhận,1,3,0.0
bạn khó mà,1,3,0.0
khó mà bền,1,3,0.0
mà bền vững,1,3,0.0
bền vững hạnh,1,3,0.0
vững hạnh phúc,1,3,0.0
hạnh phúc nếu,6,3,1.791759469228055
phúc nếu để,1,3,0.0
nếu để người,1,3,0.0
để người yêu,1,3,0.0
bạn thay đổi,1,3,0.0
thay đổi cách,2,3,0.6931471805599453
đổi cách suy,1,3,0.0
cách suy nghĩ,1,3,0.0
rất khó thứ,1,3,0.0
khó thứ hai,1,3,0.0
thứ hai bạn,1,3,0.0
hai bạn chịu,1,3,0.0
bạn chịu đựng,1,3,0.0
riêng gì phái,1,3,0.0
gì phái nam,1,3,0.0
phái nam phái,1,3,0.0
nam phái nữ,1,3,0.0
thế thôi nếu,1,3,0.0
thôi nếu bạn,1,3,0.0
bạn đang làm,1,3,0.0
hành động đụng,1,3,0.0
động đụng chạm,1,3,0.0
lòng tự ái,1,3,0.0
thế hoài chăng,1,3,0.0
hoài chăng bạn,1,3,0.0
khi người nào,1,3,0.0
hy sinh tất,1,3,0.0
sinh tất cả,1,3,0.0
cô gái mà,1,3,0.0
tâm hồn họ,2,3,0.6931471805599453
hồn họ hy,1,3,0.0
họ hy vọng,1,3,0.0
hề tính toán,1,3,0.0
tính toán thứ,1,3,0.0
toán thứ ba,1,3,0.0
thứ ba nếu,1,3,0.0
ba nếu tình,1,3,0.0
nếu tình trạng,1,3,0.0
kéo dài thì,1,3,0.0
hạnh phúc hạnh,2,3,0.6931471805599453
phúc hạnh phúc,2,3,0.6931471805599453
mãi mà bạn,1,3,0.0
người quá nội,1,3,0.0
quá nội tâm,1,3,0.0
nội tâm để,1,3,0.0
tâm để chọn,1,3,0.0
người khác xứng,1,3,0.0
khác xứng đáng,1,3,0.0
gì mình sống,2,3,0.6931471805599453
mình sống bấy,1,3,0.0
sống bấy lâu,1,3,0.0
bấy lâu nay,1,3,0.0
người vô tâm,1,3,0.0
chỉ đánh mất,1,3,0.0
đánh mất chính,1,3,0.0
mất chính mình,1,3,0.0
chính mình mà,1,3,0.0
mình mà còn,2,3,0.6931471805599453
mà còn đánh,1,3,0.0
còn đánh mất,1,3,0.0
đánh mất cả,1,3,0.0
mất cả gia,1,3,0.0
cả gia đình,4,3,1.3862943611198906
gia đình mai,1,3,0.0
đình mai sau,1,3,0.0
mai sau nữa,1,3,0.0
bánh cuốn làng,2,3,0.6931471805599453
cuốn làng kênh,2,3,0.6931471805599453
làng kênh bánh,1,3,0.0
kênh bánh cuốn,1,3,0.0
làng kênh nam,1,3,0.0
kênh nam định,1,3,0.0
bí quyết riêng,2,3,0.6931471805599453
chỉ truyền nghề,1,3,0.0
gia đình so,1,3,0.0
bánh cuốn thanh,1,3,0.0
cuốn thanh trì,1,3,0.0
thanh trì bánh,1,3,0.0
trì bánh làng,1,3,0.0
bánh làng kênh,1,3,0.0
làng kênh ăn,1,3,0.0
kênh ăn đứt,1,3,0.0
ăn đứt về,1,3,0.0
đứt về độ,1,3,0.0
về độ mỏng,1,3,0.0
độ mỏng mịn,1,3,0.0
hình độ thơm,1,3,0.0
độ đậm đà,1,3,0.0
nước chấm dụng,1,3,0.0
chấm dụng cụ,1,3,0.0
dụng cụ làm,3,3,1.0986122886681098
cụ làm bánh,1,3,0.0
làm bánh cuốn,1,3,0.0
bánh cuốn nghe,1,3,0.0
cuốn nghe đơn,1,3,0.0
nghe đơn giản,1,3,0.0
đơn giản nhưng,1,3,0.0
giản nhưng rất,1,3,0.0
nhưng rất cầu,1,3,0.0
rất cầu kỳ,1,3,0.0
cầu kỳ gáo,1,3,0.0
kỳ gáo múc,1,3,0.0
gáo múc bột,1,3,0.0
múc bột phải,1,3,0.0
bột phải bằng,1,3,0.0
phải bằng ống,1,3,0.0
bằng ống nứa,1,3,0.0
ống nứa tép,1,3,0.0
nứa tép que,1,3,0.0
tép que cất,1,3,0.0
sểu nhân phải,1,3,0.0
nhân phải bằng,1,3,0.0
phải bằng tre,1,3,0.0
bằng tre phía,1,3,0.0
lớp vải bảo,1,3,0.0
vải bảo ôn,1,3,0.0
bảo ôn vung,1,3,0.0
ôn vung nồi,1,3,0.0
vung nồi phải,1,3,0.0
nồi phải đạt,1,3,0.0
hai yêu cầu,1,3,0.0
yêu cầu kỹ,1,3,0.0
cầu kỹ thuật,1,3,0.0
giữ nhiệt bánh,1,3,0.0
nhiệt bánh mới,1,3,0.0
bánh mới chín,1,3,0.0
mới chín nhanh,1,3,0.0
chín nhanh gạo,1,3,0.0
nhanh gạo làm,1,3,0.0
gạo làm bánh,1,3,0.0
làm bánh phải,2,3,0.6931471805599453
gạo mộc tuyền,1,3,0.0
mộc tuyền loại,1,3,0.0
tuyền loại ngon,1,3,0.0
loại ngon gạo,1,3,0.0
ngon gạo pha,1,3,0.0
gạo pha tạp,1,3,0.0
pha tạp bánh,1,3,0.0
trắng bột bánh,1,3,0.0
bột bánh phải,1,3,0.0
xay tay bằng,1,3,0.0
tay bằng cối,1,3,0.0
bằng cối đá,1,3,0.0
cối đá nhiều,1,3,0.0
đá nhiều nơi,1,3,0.0
nhiều nơi xay,1,3,0.0
nơi xay bột,1,3,0.0
xay bột bằng,1,3,0.0
bột bằng máy,1,3,0.0
bằng máy bánh,1,3,0.0
ngon vì bột,1,3,0.0
dở chín dở,1,3,0.0
chín dở sống,1,3,0.0
dở sống dầu,1,3,0.0
sống dầu tráng,1,3,0.0
dầu tráng bánh,1,3,0.0
tráng bánh ngày,1,3,0.0
bánh ngày xưa,1,3,0.0
dầu lạc ép,1,3,0.0
lạc ép tất,1,3,0.0
ép tất nhiên,1,3,0.0
tất nhiên phải,2,3,0.6931471805599453
bởi dùng mỡ,1,3,0.0
dùng mỡ bánh,1,3,0.0
mỡ bánh dễ,1,3,0.0
bánh dễ bị,1,3,0.0
dễ bị khô,2,3,0.6931471805599453
ngon ngày nay,1,3,0.0
ngày nay dùng,1,3,0.0
nay dùng dầu,1,3,0.0
dùng dầu ô,1,3,0.0
dầu ô liu,3,3,1.0986122886681098
ô liu phải,1,3,0.0
bay hết hơi,1,3,0.0
hết hơi dầu,1,3,0.0
hơi dầu bánh,1,3,0.0
dầu bánh mới,1,3,0.0
bánh mới thơm,1,3,0.0
mềm mộc nhĩ,1,3,0.0
mộc nhĩ hành,1,3,0.0
nhĩ hành sau,1,3,0.0
hành sau khi,1,3,0.0
sau khi phơi,1,3,0.0
khi phơi tái,1,3,0.0
phơi tái phi,1,3,0.0
tái phi thơm,1,3,0.0
phi thơm phải,1,3,0.0
thơm phải giữ,1,3,0.0
phải giữ sao,1,3,0.0
hấp hơi người,1,3,0.0
nói bánh cuốn,1,3,0.0
cô nàng rất,1,3,0.0
nàng rất khó,1,3,0.0
rất khó tính,1,3,0.0
khó tính kể,1,3,0.0
mặc dầu tráng,1,3,0.0
dầu tráng đúng,1,3,0.0
tráng đúng kỹ,1,3,0.0
đúng kỹ thuật,1,3,0.0
kỹ thuật bánh,1,3,0.0
thuật bánh vẫn,1,3,0.0
bánh vẫn nhão,1,3,0.0
từ chuyên môn,1,3,0.0
làng bánh nói,1,3,0.0
bánh bị ma,1,3,0.0
bị ma vầy,1,3,0.0
ma vầy ngay,1,3,0.0
vầy ngay lá,1,3,0.0
ngay lá chuối,1,3,0.0
lá chuối để,1,3,0.0
chuối để xếp,1,3,0.0
để xếp bánh,1,3,0.0
kén lá chuối,1,3,0.0
lá chuối tây,1,3,0.0
chuối tây goòng,1,3,0.0
tây goòng nếu,1,3,0.0
goòng nếu dùng,1,3,0.0
nếu dùng lá,1,3,0.0
dùng lá chuối,2,3,0.6931471805599453
lá chuối tiêu,1,3,0.0
chuối tiêu bánh,1,3,0.0
đắng tốt nhất,1,3,0.0
độ mềm lại,1,3,0.0
mang tính chát,1,3,0.0
lá rong đao,1,3,0.0
rong đao rong,1,3,0.0
đao rong diềng,1,3,0.0
rong diềng lau,1,3,0.0
diềng lau rửa,1,3,0.0
lau rửa lá,1,3,0.0
rửa lá ủ,1,3,0.0
lá ủ bánh,1,3,0.0
đơn giản vỉ,1,3,0.0
giản vỉ cói,1,3,0.0
vỉ cói sạch,1,3,0.0
cói sạch khô,1,3,0.0
sạch khô đậy,1,3,0.0
khô đậy trên,1,3,0.0
phải khô nếu,1,3,0.0
bị hỏng nước,1,3,0.0
hỏng nước mắm,1,3,0.0
nước mắm chấm,1,3,0.0
mắm chấm bánh,1,3,0.0
chấm bánh cuốn,1,3,0.0
bánh cuốn ngày,1,3,0.0
cuốn ngày xưa,1,3,0.0
ngày xưa phải,1,3,0.0
nước mắm ô,1,3,0.0
mắm ô long,1,3,0.0
ô long vàng,1,3,0.0
long vàng óng,1,3,0.0
thơm ngày nay,1,3,0.0
thể dùng nước,1,3,0.0
dùng nước mắm,1,3,0.0
nước mắm ngon,3,3,1.0986122886681098
mắm ngon loại,1,3,0.0
ngon loại mười,1,3,0.0
loại mười bốn,1,3,0.0
mười bốn ngàn,1,3,0.0
bốn ngàn đồng,1,3,0.0
lít nguyên liệu,1,3,0.0
nguyên liệu pha,1,3,0.0
liệu pha nước,1,3,0.0
pha nước chấm,2,3,0.6931471805599453
nước chấm gồm,1,3,0.0
mắm ngon dấm,1,3,0.0
ngon dấm thanh,1,3,0.0
dấm thanh đường,1,3,0.0
thanh đường trắng,1,3,0.0
gia vị cổ,1,3,0.0
vị cổ truyền,1,3,0.0
cổ truyền nước,1,3,0.0
