lexical_item,frequency,syllable_length,log_frequency
thịt,64,1,4.1588830833596715
xem,64,1,4.1588830833596715
nơi,64,1,4.1588830833596715
riêng,64,1,4.1588830833596715
cầu,64,1,4.1588830833596715
vài,64,1,4.1588830833596715
hành,63,1,4.143134726391533
đôi,63,1,4.143134726391533
ảnh,63,1,4.143134726391533
đặt,63,1,4.143134726391533
hy,62,1,4.127134385045092
nhìn,62,1,4.127134385045092
hỏi,62,1,4.127134385045092
minh,62,1,4.127134385045092
h,62,1,4.127134385045092
câu,61,1,4.110873864173311
chàng,61,1,4.110873864173311
đủ,61,1,4.110873864173311
gắng,61,1,4.110873864173311
mùi,60,1,4.0943445622221
năng,60,1,4.0943445622221
trở,60,1,4.0943445622221
lá,59,1,4.07753744390572
chút,59,1,4.07753744390572
nồi,59,1,4.07753744390572
đặc,59,1,4.07753744390572
mạnh,58,1,4.060443010546419
bây,58,1,4.060443010546419
da,58,1,4.060443010546419
áp,58,1,4.060443010546419
chân,58,1,4.060443010546419
cơ,58,1,4.060443010546419
giải,58,1,4.060443010546419
mặc,57,1,4.04305126783455
cà,57,1,4.04305126783455
bà,57,1,4.04305126783455
đại,57,1,4.04305126783455
xanh,57,1,4.04305126783455
hút,57,1,4.04305126783455
tư,57,1,4.04305126783455
tỏ,56,1,4.02535169073515
biệt,56,1,4.02535169073515
tới,56,1,4.02535169073515
cha,56,1,4.02535169073515
khuyên,56,1,4.02535169073515
nghe,55,1,4.007333185232471
bước,55,1,4.007333185232471
chung,55,1,4.007333185232471
kiểu,55,1,4.007333185232471
tinh,55,1,4.007333185232471
lắm,54,1,3.9889840465642745
mỗi,54,1,3.9889840465642745
vọng,54,1,3.9889840465642745
trắng,54,1,3.9889840465642745
bởi,54,1,3.9889840465642745
bàn,54,1,3.9889840465642745
dẫn,54,1,3.9889840465642745
ngon,53,1,3.970291913552122
thẳng,53,1,3.970291913552122
nam,53,1,3.970291913552122
giữa,53,1,3.970291913552122
mang,53,1,3.970291913552122
bất,53,1,3.970291913552122
lượng,53,1,3.970291913552122
thủy,53,1,3.970291913552122
cắt,52,1,3.9512437185814275
rau,52,1,3.9512437185814275
bắt,52,1,3.9512437185814275
vật,52,1,3.9512437185814275
hiệu,52,1,3.9512437185814275
đổi,52,1,3.9512437185814275
đơn,52,1,3.9512437185814275
lớp,52,1,3.9512437185814275
tuy,52,1,3.9512437185814275
t,52,1,3.9512437185814275
dầu,51,1,3.9318256327243257
lo,51,1,3.9318256327243257
tiền,51,1,3.9318256327243257
bè,51,1,3.9318256327243257
vô,50,1,3.912023005428146
mối,50,1,3.912023005428146
đọc,50,1,3.912023005428146
sáng,50,1,3.912023005428146
quen,50,1,3.912023005428146
thơm,49,1,3.8918202981106265
vàng,49,1,3.8918202981106265
kể,49,1,3.8918202981106265
sánh,49,1,3.8918202981106265
chấp,49,1,3.8918202981106265
tháng,49,1,3.8918202981106265
lựa,49,1,3.8918202981106265
hơi,48,1,3.871201010907891
xúc,48,1,3.871201010907891
sẻ,48,1,3.871201010907891
tưởng,48,1,3.871201010907891
phòng,48,1,3.871201010907891
khách,48,1,3.871201010907891
xuất,48,1,3.871201010907891
yếu,47,1,3.8501476017100584
tác,47,1,3.8501476017100584
nhiệt,47,1,3.8501476017100584
tim,47,1,3.8501476017100584
xử,47,1,3.8501476017100584
cành,47,1,3.8501476017100584
cạnh,46,1,3.828641396489095
an,46,1,3.828641396489095
xin,46,1,3.828641396489095
thay,46,1,3.828641396489095
vượt,46,1,3.828641396489095
đem,46,1,3.828641396489095
mắt,45,1,3.8066624897703196
phương,45,1,3.8066624897703196
đáng,45,1,3.8066624897703196
gọi,45,1,3.8066624897703196
khô,45,1,3.8066624897703196
gần,45,1,3.8066624897703196
chủ,45,1,3.8066624897703196
giới,45,1,3.8066624897703196
chi,45,1,3.8066624897703196
nghĩa,45,1,3.8066624897703196
thị,45,1,3.8066624897703196
đưa,45,1,3.8066624897703196
chế,44,1,3.784189633918261
lạnh,44,1,3.784189633918261
đánh,44,1,3.784189633918261
sắc,44,1,3.784189633918261
viên,44,1,3.784189633918261
bếp,44,1,3.784189633918261
thiếu,43,1,3.7612001156935624
tế,43,1,3.7612001156935624
hội,43,1,3.7612001156935624
khá,43,1,3.7612001156935624
bố,43,1,3.7612001156935624
mến,42,1,3.7376696182833684
sợ,42,1,3.7376696182833684
dài,42,1,3.7376696182833684
kiến,42,1,3.7376696182833684
vỏ,42,1,3.7376696182833684
thoại,42,1,3.7376696182833684
tranh,42,1,3.7376696182833684
chứng,42,1,3.7376696182833684
nhi,42,1,3.7376696182833684
hồng,42,1,3.7376696182833684
giấy,42,1,3.7376696182833684
g,41,1,3.713572066704308
nhẹ,41,1,3.713572066704308
nội,41,1,3.713572066704308
xảy,41,1,3.713572066704308
chỗ,41,1,3.713572066704308
chí,41,1,3.713572066704308
cuối,40,1,3.6888794541139363
chứ,40,1,3.6888794541139363
nhớ,40,1,3.6888794541139363
giác,40,1,3.6888794541139363
sức,40,1,3.6888794541139363
nổi,40,1,3.6888794541139363
bán,39,1,3.6635616461296463
tiêu,39,1,3.6635616461296463
chiều,39,1,3.6635616461296463
nghiệp,39,1,3.6635616461296463
phục,39,1,3.6635616461296463
đèn,39,1,3.6635616461296463
chú,39,1,3.6635616461296463
sẵn,38,1,3.6375861597263857
thái,38,1,3.6375861597263857
tài,38,1,3.6375861597263857
lâu,38,1,3.6375861597263857
kéo,38,1,3.6375861597263857
kỹ,38,1,3.6375861597263857
hấp,38,1,3.6375861597263857
tươi,38,1,3.6375861597263857
lai,38,1,3.6375861597263857
biến,38,1,3.6375861597263857
quanh,38,1,3.6375861597263857
dòng,38,1,3.6375861597263857
vẻ,38,1,3.6375861597263857
sạch,37,1,3.6109179126442243
đảm,37,1,3.6109179126442243
mềm,37,1,3.6109179126442243
mỹ,37,1,3.6109179126442243
kinh,37,1,3.6109179126442243
tục,37,1,3.6109179126442243
ngăn,37,1,3.6109179126442243
đứa,37,1,3.6109179126442243
tiếng,37,1,3.6109179126442243
hướng,36,1,3.58351893845611
mức,36,1,3.58351893845611
ngoại,36,1,3.58351893845611
dáng,36,1,3.58351893845611
rõ,36,1,3.58351893845611
chiếc,36,1,3.58351893845611
nỗi,36,1,3.58351893845611
phát,36,1,3.58351893845611
cháu,36,1,3.58351893845611
ổn,36,1,3.58351893845611
mẫu,36,1,3.58351893845611
phút,36,1,3.58351893845611
nóng,35,1,3.5553480614894135
việt,35,1,3.5553480614894135
bột,35,1,3.5553480614894135
trời,35,1,3.5553480614894135
canh,35,1,3.5553480614894135
hạt,34,1,3.5263605246161616
hề,34,1,3.5263605246161616
đựng,34,1,3.5263605246161616
giản,34,1,3.5263605246161616
quên,34,1,3.5263605246161616
tập,34,1,3.5263605246161616
rể,34,1,3.5263605246161616
suốt,34,1,3.5263605246161616
xưa,33,1,3.4965075614664802
ạ,33,1,3.4965075614664802
phía,33,1,3.4965075614664802
kia,33,1,3.4965075614664802
lọc,33,1,3.4965075614664802
dây,33,1,3.4965075614664802
xung,33,1,3.4965075614664802
chắn,33,1,3.4965075614664802
xe,33,1,3.4965075614664802
tôn,33,1,3.4965075614664802
ơi,33,1,3.4965075614664802
cưới,33,1,3.4965075614664802
inox,33,1,3.4965075614664802
phù,32,1,3.4657359027997265
tượng,32,1,3.4657359027997265
chờ,32,1,3.4657359027997265
chín,32,1,3.4657359027997265
tiết,32,1,3.4657359027997265
lẽ,32,1,3.4657359027997265
thử,32,1,3.4657359027997265
rửa,31,1,3.4339872044851463
niềm,31,1,3.4339872044851463
coi,31,1,3.4339872044851463
đạt,31,1,3.4339872044851463
bóng,31,1,3.4339872044851463
lực,31,1,3.4339872044851463
tiến,31,1,3.4339872044851463
mạng,31,1,3.4339872044851463
thậm,31,1,3.4339872044851463
gỗ,31,1,3.4339872044851463
khiến,31,1,3.4339872044851463
thư,31,1,3.4339872044851463
văn,30,1,3.4011973816621555
mở,30,1,3.4011973816621555
kỳ,30,1,3.4011973816621555
cam,30,1,3.4011973816621555
phong,30,1,3.4011973816621555
cửa,30,1,3.4011973816621555
gửi,30,1,3.4011973816621555
dưới,30,1,3.4011973816621555
chăm,30,1,3.4011973816621555
lạ,30,1,3.4011973816621555
pha,29,1,3.367295829986474
đuối,29,1,3.367295829986474
tiên,29,1,3.367295829986474
ứng,29,1,3.367295829986474
thanh,29,1,3.367295829986474
trình,29,1,3.367295829986474
sang,29,1,3.367295829986474
khả,29,1,3.367295829986474
tránh,29,1,3.367295829986474
cấp,29,1,3.367295829986474
tôm,29,1,3.367295829986474
cũ,29,1,3.367295829986474
lỗi,29,1,3.367295829986474
bé,29,1,3.367295829986474
quốc,29,1,3.367295829986474
cơm,28,1,3.332204510175204
trạng,28,1,3.332204510175204
liên,28,1,3.332204510175204
quý,28,1,3.332204510175204
chúc,28,1,3.332204510175204
gồm,28,1,3.332204510175204
kế,28,1,3.332204510175204
uống,28,1,3.332204510175204
lông,28,1,3.332204510175204
vệ,28,1,3.332204510175204
miệng,28,1,3.332204510175204
lợi,28,1,3.332204510175204
cậu,28,1,3.332204510175204
tên,28,1,3.332204510175204
sắt,28,1,3.332204510175204
triệu,28,1,3.332204510175204
lập,28,1,3.332204510175204
cốm,28,1,3.332204510175204
đợi,27,1,3.295836866004329
phản,27,1,3.295836866004329
sở,27,1,3.295836866004329
vi,27,1,3.295836866004329
nghiệm,27,1,3.295836866004329
thất,27,1,3.295836866004329
dạng,27,1,3.295836866004329
hòa,27,1,3.295836866004329
song,27,1,3.295836866004329
trải,27,1,3.295836866004329
tròn,27,1,3.295836866004329
gây,27,1,3.295836866004329
địa,27,1,3.295836866004329
phê,27,1,3.295836866004329
sĩ,27,1,3.295836866004329
xào,26,1,3.258096538021482
giảm,26,1,3.258096538021482
tuần,26,1,3.258096538021482
sớm,26,1,3.258096538021482
vải,26,1,3.258096538021482
thu,26,1,3.258096538021482
ngọt,26,1,3.258096538021482
thuộc,26,1,3.258096538021482
phố,26,1,3.258096538021482
quê,26,1,3.258096538021482
áo,26,1,3.258096538021482
cứng,26,1,3.258096538021482
giả,26,1,3.258096538021482
phan,26,1,3.258096538021482
gấp,26,1,3.258096538021482
ớt,25,1,3.2188758248682006
lắng,25,1,3.2188758248682006
xếp,25,1,3.2188758248682006
xấu,25,1,3.2188758248682006
đa,25,1,3.2188758248682006
rộng,25,1,3.2188758248682006
tùy,25,1,3.2188758248682006
tủ,25,1,3.2188758248682006
nhắc,25,1,3.2188758248682006
kém,25,1,3.2188758248682006
tiện,25,1,3.2188758248682006
thang,25,1,3.2188758248682006
đậu,25,1,3.2188758248682006
tấm,25,1,3.2188758248682006
pháp,25,1,3.2188758248682006
giận,25,1,3.2188758248682006
lệch,25,1,3.2188758248682006
dừa,25,1,3.2188758248682006
khói,25,1,3.2188758248682006
thắn,24,1,3.1780538303479458
quay,24,1,3.1780538303479458
e,24,1,3.1780538303479458
tích,24,1,3.1780538303479458
kiện,24,1,3.1780538303479458
ấm,24,1,3.1780538303479458
đỏ,24,1,3.1780538303479458
nướng,24,1,3.1780538303479458
xong,24,1,3.1780538303479458
đứng,24,1,3.1780538303479458
ly,24,1,3.1780538303479458
khỏi,24,1,3.1780538303479458
trả,24,1,3.1780538303479458
gió,24,1,3.1780538303479458
chữ,24,1,3.1780538303479458
bài,24,1,3.1780538303479458
quán,24,1,3.1780538303479458
ngại,24,1,3.1780538303479458
đấy,24,1,3.1780538303479458
dứt,24,1,3.1780538303479458
chênh,24,1,3.1780538303479458
hoạt,24,1,3.1780538303479458
vòng,24,1,3.1780538303479458
dân,23,1,3.1354942159291497
mắm,23,1,3.1354942159291497
nhanh,23,1,3.1354942159291497
hóa,23,1,3.1354942159291497
chấm,23,1,3.1354942159291497
gạo,23,1,3.1354942159291497
độc,23,1,3.1354942159291497
nhập,23,1,3.1354942159291497
ban,23,1,3.1354942159291497
xã,23,1,3.1354942159291497
chén,23,1,3.1354942159291497
chết,23,1,3.1354942159291497
chào,23,1,3.1354942159291497
cm,23,1,3.1354942159291497
đĩa,23,1,3.1354942159291497
sơn,23,1,3.1354942159291497
kích,23,1,3.1354942159291497
nặng,23,1,3.1354942159291497
tha,23,1,3.1354942159291497
can,23,1,3.1354942159291497
đóng,23,1,3.1354942159291497
lò,23,1,3.1354942159291497
chua,22,1,3.091042453358316
cắm,22,1,3.091042453358316
niệm,22,1,3.091042453358316
đậm,22,1,3.091042453358316
tuyệt,22,1,3.091042453358316
thiên,22,1,3.091042453358316
khí,22,1,3.091042453358316
tường,22,1,3.091042453358316
chợ,22,1,3.091042453358316
chiên,22,1,3.091042453358316
dung,22,1,3.091042453358316
tối,22,1,3.091042453358316
xuyên,22,1,3.091042453358316
giỏi,22,1,3.091042453358316
nhiêu,22,1,3.091042453358316
mấy,22,1,3.091042453358316
trông,22,1,3.091042453358316
ích,22,1,3.091042453358316
suất,22,1,3.091042453358316
túi,22,1,3.091042453358316
sấy,22,1,3.091042453358316
bữa,21,1,3.044522437723423
bát,21,1,3.044522437723423
mẽ,21,1,3.044522437723423
đông,21,1,3.044522437723423
tây,21,1,3.044522437723423
dâu,21,1,3.044522437723423
chuyên,21,1,3.044522437723423
tăng,21,1,3.044522437723423
yên,21,1,3.044522437723423
vụ,21,1,3.044522437723423
dàng,21,1,3.044522437723423
may,21,1,3.044522437723423
sâu,21,1,3.044522437723423
thú,21,1,3.044522437723423
nhờ,21,1,3.044522437723423
đòi,21,1,3.044522437723423
trách,21,1,3.044522437723423
hẹn,21,1,3.044522437723423
gói,21,1,3.044522437723423
mái,20,1,2.995732273553991
nhật,20,1,2.995732273553991
thận,20,1,2.995732273553991
trò,20,1,2.995732273553991
hầu,20,1,2.995732273553991
sen,20,1,2.995732273553991
ngược,20,1,2.995732273553991
ngồi,20,1,2.995732273553991
ngờ,20,1,2.995732273553991
quần,20,1,2.995732273553991
nhẫn,20,1,2.995732273553991
bức,20,1,2.995732273553991
viết,20,1,2.995732273553991
khóc,20,1,2.995732273553991
giáo,20,1,2.995732273553991
sóc,20,1,2.995732273553991
vết,20,1,2.995732273553991
lành,20,1,2.995732273553991
gắn,20,1,2.995732273553991
phép,20,1,2.995732273553991
kiên,20,1,2.995732273553991
nhãn,20,1,2.995732273553991
ướp,20,1,2.995732273553991
ty,20,1,2.995732273553991
bận,20,1,2.995732273553991
thấp,20,1,2.995732273553991
thìa,19,1,2.9444389791664403
diện,19,1,2.9444389791664403
ánh,19,1,2.9444389791664403
lạc,19,1,2.9444389791664403
buổi,19,1,2.9444389791664403
hạn,19,1,2.9444389791664403
ống,19,1,2.9444389791664403
cân,19,1,2.9444389791664403
hồi,19,1,2.9444389791664403
đêm,19,1,2.9444389791664403
gà,19,1,2.9444389791664403
vịt,19,1,2.9444389791664403
đớn,19,1,2.9444389791664403
lửa,19,1,2.9444389791664403
miếng,19,1,2.9444389791664403
phận,19,1,2.9444389791664403
du,19,1,2.9444389791664403
chỉnh,19,1,2.9444389791664403
sai,19,1,2.9444389791664403
dám,19,1,2.9444389791664403
hôm,19,1,2.9444389791664403
ngủ,19,1,2.9444389791664403
thi,19,1,2.9444389791664403
than,19,1,2.9444389791664403
muối,19,1,2.9444389791664403
xách,19,1,2.9444389791664403
thà,19,1,2.9444389791664403
bông,19,1,2.9444389791664403
lan,19,1,2.9444389791664403
xuống,19,1,2.9444389791664403
chữa,19,1,2.9444389791664403
bệnh,19,1,2.9444389791664403
sơ,18,1,2.8903717578961645
ủi,18,1,2.8903717578961645
tĩnh,18,1,2.8903717578961645
cụ,18,1,2.8903717578961645
hưởng,18,1,2.8903717578961645
đỡ,18,1,2.8903717578961645
nền,18,1,2.8903717578961645
kim,18,1,2.8903717578961645
bò,18,1,2.8903717578961645
hộp,18,1,2.8903717578961645
góc,18,1,2.8903717578961645
đuổi,18,1,2.8903717578961645
tham,18,1,2.8903717578961645
ưu,18,1,2.8903717578961645
nửa,18,1,2.8903717578961645
chức,18,1,2.8903717578961645
tan,18,1,2.8903717578961645
vòi,18,1,2.8903717578961645
nắp,18,1,2.8903717578961645
phân,18,1,2.8903717578961645
à,18,1,2.8903717578961645
già,18,1,2.8903717578961645
rắn,18,1,2.8903717578961645
tử,18,1,2.8903717578961645
quản,18,1,2.8903717578961645
dựa,18,1,2.8903717578961645
lỗ,18,1,2.8903717578961645
lát,17,1,2.833213344056216
sợi,17,1,2.833213344056216
tỏi,17,1,2.833213344056216
đun,17,1,2.833213344056216
xinh,17,1,2.833213344056216
vội,17,1,2.833213344056216
bì,17,1,2.833213344056216
nhàng,17,1,2.833213344056216
kín,17,1,2.833213344056216
xứng,17,1,2.833213344056216
thuật,17,1,2.833213344056216
cẩn,17,1,2.833213344056216
tím,17,1,2.833213344056216
âm,17,1,2.833213344056216
ghế,17,1,2.833213344056216
chai,17,1,2.833213344056216
cánh,17,1,2.833213344056216
nghi,17,1,2.833213344056216
bi,17,1,2.833213344056216
trao,17,1,2.833213344056216
lầm,17,1,2.833213344056216
ốc,17,1,2.833213344056216
tai,17,1,2.833213344056216
sóng,17,1,2.833213344056216
vỡ,17,1,2.833213344056216
đáy,17,1,2.833213344056216
nho,17,1,2.833213344056216
mầu,17,1,2.833213344056216
rời,17,1,2.833213344056216
mỏng,16,1,2.772588722239781
sôi,16,1,2.772588722239781
sàng,16,1,2.772588722239781
khen,16,1,2.772588722239781
đầy,16,1,2.772588722239781
tặng,16,1,2.772588722239781
bền,16,1,2.772588722239781
chăng,16,1,2.772588722239781
đà,16,1,2.772588722239781
cực,16,1,2.772588722239781
cháy,16,1,2.772588722239781
đích,16,1,2.772588722239781
căn,16,1,2.772588722239781
rẻ,16,1,2.772588722239781
dịch,16,1,2.772588722239781
chiếu,16,1,2.772588722239781
chat,16,1,2.772588722239781
tiếc,16,1,2.772588722239781
duy,16,1,2.772588722239781
hồ,16,1,2.772588722239781
cay,16,1,2.772588722239781
thuận,16,1,2.772588722239781
cỡ,16,1,2.772588722239781
tán,16,1,2.772588722239781
kiếm,16,1,2.772588722239781
linh,16,1,2.772588722239781
cản,16,1,2.772588722239781
dày,16,1,2.772588722239781
thống,16,1,2.772588722239781
bạc,16,1,2.772588722239781
chán,15,1,2.70805020110221
âu,15,1,2.70805020110221
thoải,15,1,2.70805020110221
lứa,15,1,2.70805020110221
ái,15,1,2.70805020110221
phái,15,1,2.70805020110221
toán,15,1,2.70805020110221
lau,15,1,2.70805020110221
lít,15,1,2.70805020110221
cổ,15,1,2.70805020110221
phối,15,1,2.70805020110221
chuyển,15,1,2.70805020110221
dịu,15,1,2.70805020110221
biểu,15,1,2.70805020110221
mục,15,1,2.70805020110221
cường,15,1,2.70805020110221
tức,15,1,2.70805020110221
tẩy,15,1,2.70805020110221
gương,15,1,2.70805020110221
vặt,15,1,2.70805020110221
tỉnh,15,1,2.70805020110221
thọ,15,1,2.70805020110221
ruột,15,1,2.70805020110221
xây,15,1,2.70805020110221
nghị,15,1,2.70805020110221
đất,15,1,2.70805020110221
kỷ,15,1,2.70805020110221
