participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt
4,main,LDT_051,học thủc,pseudoword,0,2,NA,NA,học thức,nonword,j,nonword,1,0.777843
4,main,LDT_200,khách hàng,word,1,2,38,3.63758616,khách hàng,word,f,word,1,0.619317
4,main,LDT_073,vản hóa,pseudoword,0,2,NA,NA,văn hóa,nonword,j,nonword,1,0.662322
4,main,LDT_263,chuyên viên tư vấn,word,1,4,7,1.945910149,chuyên viên tư vấn,word,f,word,1,0.70509
4,main,LDT_227,cá thác lác,word,1,3,14,2.63905733,cá thác lác,word,f,word,1,0.988094
4,main,LDT_010,ghể,pseudoword,0,1,NA,NA,ghế,nonword,j,nonword,1,0.638137
4,main,LDT_283,quan hệ xã hội,word,1,4,4,1.386294361,quan hệ xã hội,word,f,word,1,0.857341
4,main,LDT_285,thị trường nội địa,word,1,4,5,1.609437912,thị trường nội địa,word,f,word,1,1.311544
4,main,LDT_152,cây,word,1,1,281,5.638354669,cây,word,f,word,1,0.619608
4,main,LDT_050,hệ thóng,pseudoword,0,2,NA,NA,hệ thống,nonword,j,nonword,1,0.765025
4,main,LDT_162,luật,word,1,1,74,4.304065093,luật,word,f,word,1,0.54961
4,main,LDT_204,mái nhà,word,1,2,14,2.63905733,mái nhà,word,f,word,1,0.678182
4,main,LDT_262,đồ nội thất,word,1,3,18,2.890371758,đồ nội thất,word,f,word,1,0.778937
4,main,LDT_004,chá,pseudoword,0,1,NA,NA,chợ,nonword,j,nonword,1,0.73593
4,main,LDT_266,cơ sở sản xuất,word,1,4,3,1.098612289,cơ sở sản xuất,word,f,word,1,0.926621
4,main,LDT_037,đat,pseudoword,0,1,NA,NA,đất,nonword,j,nonword,1,0.667585
4,main,LDT_287,thực phẩm chế biến,word,1,4,7,1.945910149,thực phẩm chế biến,word,f,word,1,0.833312
4,main,LDT_205,máy lạnh,word,1,2,11,2.397895273,máy lạnh,word,f,word,1,0.771171
4,main,LDT_093,muỗng cà phé,pseudoword,0,3,NA,NA,muỗng cà phê,nonword,f,word,0,0.962925
4,main,LDT_177,vải,word,1,1,178,5.18178355,vải,word,f,word,1,0.843894
4,main,LDT_146,đanh mất lòng tin,pseudoword,0,4,NA,NA,đánh mất lòng tin,nonword,j,nonword,1,1.301282
4,main,LDT_225,chủ cửa hàng,word,1,3,6,1.791759469,chủ cửa hàng,word,f,word,1,0.773058
4,main,LDT_232,hãng sản xuất,word,1,3,6,1.791759469,hãng sản xuất,word,f,word,1,0.96821
4,main,LDT_264,cuộc sống gia đình,word,1,4,40,3.688879454,cuộc sống gia đình,word,f,word,1,0.727614
4,main,LDT_261,tâm lý học,word,1,3,6,1.791759469,tâm lý học,word,f,word,1,0.437003
4,main,LDT_277,môi trường bên ngoài,word,1,4,3,1.098612289,môi trường bên ngoài,word,f,word,1,1.009725
4,main,LDT_155,cửa,word,1,1,258,5.552959585,cửa,word,f,word,1,0.553381
4,main,LDT_270,giám đốc công ty,word,1,4,5,1.609437912,giám đốc công ty,word,f,word,1,0.767843
4,main,LDT_062,nhâ cửa,pseudoword,0,2,NA,NA,nhà cửa,nonword,j,nonword,1,0.698562
4,main,LDT_085,hãc sản xuất,pseudoword,0,3,NA,NA,hãng sản xuất,nonword,j,nonword,1,0.708847
4,main,LDT_211,nước dừa,word,1,2,28,3.33220451,nước dừa,word,f,word,1,0.680155
4,main,LDT_217,thị trường,word,1,2,128,4.852030264,thị trường,word,f,word,1,0.725779
4,main,LDT_028,tiềc,pseudoword,0,1,NA,NA,tiền,nonword,j,nonword,1,0.572207
4,main,LDT_036,đườm,pseudoword,0,1,NA,NA,đường,nonword,f,word,0,0.439865
4,main,LDT_183,đường,word,1,1,598,6.393590754,đường,word,f,word,1,0.446419
4,main,LDT_100,mối quan hế,pseudoword,0,3,NA,NA,mối quan hệ,nonword,j,nonword,1,0.87958
4,main,LDT_198,học thức,word,1,2,24,3.17805383,học thức,word,f,word,1,0.566324
4,main,LDT_086,hình chụ nhật,pseudoword,0,3,NA,NA,hình chữ nhật,nonword,j,nonword,1,1.116106
4,main,LDT_034,đâ,pseudoword,0,1,NA,NA,đá,nonword,j,nonword,1,0.604165
4,main,LDT_020,nhâ,pseudoword,0,1,NA,NA,nhà,nonword,j,nonword,1,0.483072
4,main,LDT_281,nước uống thể thao,word,1,4,4,1.386294361,nước uống thể thao,word,f,word,1,1.274584
4,main,LDT_195,giáo dục,word,1,2,23,3.135494216,giáo dục,word,f,word,1,0.751557
4,main,LDT_038,biệc pháp,pseudoword,0,2,NA,NA,biện pháp,nonword,j,nonword,1,0.759092
4,main,LDT_170,rừng,word,1,1,31,3.433987204,rừng,word,f,word,1,0.717241
4,main,LDT_077,chuyệc tình cảm,pseudoword,0,3,NA,NA,chuyện tình cảm,nonword,j,nonword,1,1.236316
4,main,LDT_223,đồng nghiệp,word,1,2,45,3.80666249,đồng nghiệp,word,f,word,1,0.651808
4,main,LDT_220,văn hóa,word,1,2,28,3.33220451,văn hóa,word,f,word,1,0.971107
4,main,LDT_233,hình chữ nhật,word,1,3,20,2.995732274,hình chữ nhật,word,f,word,1,0.713014
4,main,LDT_258,quán cà phê,word,1,3,16,2.772588722,quán cà phê,word,f,word,1,0.559807
4,main,LDT_118,công nghẹ thông tin,pseudoword,0,4,NA,NA,công nghệ thông tin,nonword,j,nonword,1,0.901348
4,main,LDT_114,tâm lỵ học,pseudoword,0,3,NA,NA,tâm lý học,nonword,j,nonword,1,0.813486
4,main,LDT_156,dân,word,1,1,155,5.043425117,dân,word,f,word,1,0.831533
4,main,LDT_021,búi,pseudoword,0,1,NA,NA,núi,nonword,j,nonword,1,0.880555
4,main,LDT_249,nhà sản xuất,word,1,3,42,3.737669618,nhà sản xuất,word,f,word,1,0.469804
4,main,LDT_280,nước mắm nguyên chất,word,1,4,6,1.791759469,nước mắm nguyên chất,word,f,word,1,1.09266
