lexical_item,frequency,syllable_length,log_frequency
chút dầu,1,2,0.0
dầu vào,2,2,0.6931471805599453
vào nồi,1,2,0.0
nồi xào,1,2,0.0
xào sơ,1,2,0.0
sơ khế,1,2,0.0
nước vào,1,2,0.0
vào đun,2,2,0.6931471805599453
đun sôi,2,2,0.6931471805599453
sôi cuối,1,2,0.0
cuối cùng,5,2,1.6094379124341003
nghêu ớt,1,2,0.0
sừng nước,1,2,0.0
mắm đường,1,2,0.0
đường hạt,1,2,0.0
nêm vào,1,2,0.0
sôi lại,1,2,0.0
lại thì,1,2,0.0
thì múc,1,2,0.0
ra tô,1,2,0.0
anh thành,39,2,3.6635616461296463
thành đừng,12,2,2.4849066497880004
đừng tỏ,5,2,1.6094379124341003
tỏ ra,11,2,2.3978952727983707
ra yếu,5,2,1.6094379124341003
yếu đuối,9,2,2.1972245773362196
đuối trước,7,2,1.9459101490553132
trước người,6,2,1.791759469228055
người yêu,53,2,3.970291913552122
yêu người,3,2,1.0986122886681098
người con,16,2,2.772588722239781
con gái,17,2,2.833213344056216
gái xinh,4,2,1.3862943611198906
xinh đẹp,4,2,1.3862943611198906
đẹp đảm,2,2,0.6931471805599453
đảm đang,3,2,1.0986122886681098
đang luôn,2,2,0.6931471805599453
luôn muốn,2,2,0.6931471805599453
người đàn,14,2,2.6390573296152584
đàn ông,13,2,2.5649493574615367
ông mạnh,2,2,0.6931471805599453
mạnh mẽ,7,2,1.9459101490553132
mẽ quyết,2,2,0.6931471805599453
quyết đoán,6,2,1.791759469228055
đoán hơi,2,2,0.6931471805599453
hơi lạnh,2,2,0.6931471805599453
lạnh lùng,2,2,0.6931471805599453
chút đôi,2,2,0.6931471805599453
đôi khi,10,2,2.302585092994046
khi anh,9,2,2.1972245773362196
anh cầnkìm,1,2,0.0
cầnkìm nén,1,2,0.0
nén cảm,2,2,0.6931471805599453
cảm xúc,11,2,2.3978952727983707
người ta,10,2,2.302585092994046
ta biết,2,2,0.6931471805599453
biết rằng,5,2,1.6094379124341003
rằng mình,3,2,1.0986122886681098
mình sẵn,2,2,0.6931471805599453
sẵn sàng,3,2,1.0986122886681098
sàng hy,2,2,0.6931471805599453
hy sinh,3,2,1.0986122886681098
sinh vì,2,2,0.6931471805599453
vì người,2,2,0.6931471805599453
ta dù,1,2,0.0
dù anh,5,2,1.6094379124341003
anh yêu,4,2,1.3862943611198906
yêu cô,5,2,1.6094379124341003
cô ấy,88,2,4.477336814478207
chừng nào,2,2,0.6931471805599453
nào đi,3,2,1.0986122886681098
đi nữa,2,2,0.6931471805599453
nữa thì,3,2,1.0986122886681098
thì cũng,4,2,1.3862943611198906
cũng để,3,2,1.0986122886681098
để cô,2,2,0.6931471805599453
ấy dần,2,2,0.6931471805599453
dần hiểu,2,2,0.6931471805599453
hiểu đừng,2,2,0.6931471805599453
đừng vội,6,2,1.791759469228055
vội vàng,4,2,1.3862943611198906
vàng thể,2,2,0.6931471805599453
thể hiện,24,2,3.1780538303479458
hiện ngay,2,2,0.6931471805599453
ngay from,1,2,0.0
from ngoctraito,1,2,0.0
ngoctraito tamsu,1,2,0.0
tamsu vnexpress,21,2,3.044522437723423
vnexpress net,19,2,2.9444389791664403
net sent,18,2,2.8903717578961645
sent friday,4,2,1.3862943611198906
friday may,5,2,1.6094379124341003
may am,9,2,2.1972245773362196
am subject,12,2,2.4849066497880004
subject chia,1,2,0.0
chia se,1,2,0.0
se cung,1,2,0.0
cung anh,1,2,0.0
anh n,1,2,0.0
n t,1,2,0.0
t thanh,1,2,0.0
thanh anh,2,2,0.6931471805599453
thành thân,3,2,1.0986122886681098
thân mến,13,2,2.5649493574615367
mến tôi,6,2,1.791759469228055
gái nhưng,3,2,1.0986122886681098
nhưng tôi,11,2,2.3978952727983707
tôi hiểu,7,2,1.9459101490553132
tâm trạng,7,2,1.9459101490553132
anh lúc,1,2,0.0
lúc này,1,2,0.0
này khi,1,2,0.0
khi xưa,1,2,0.0
xưa người,1,2,0.0
tôi cũng,25,2,3.2188758248682006
cũng giống,2,2,0.6931471805599453
giống như,7,2,1.9459101490553132
như anh,14,2,2.6390573296152584
anh bây,3,2,1.0986122886681098
bây giờ,6,2,1.791759469228055
giờ còn,1,2,0.0
còn tôi,2,2,0.6931471805599453
tôi thì,1,2,0.0
thì giống,1,2,0.0
giống người,1,2,0.0
giờ tôi,2,2,0.6931471805599453
cô gái,16,2,2.772588722239781
học thức,3,2,1.0986122886681098
hơi kiêu,1,2,0.0
kiêu nữa,1,2,0.0
nữa theo,1,2,0.0
theo lời,3,2,1.0986122886681098
lời nhận,1,2,0.0
nhận xét,1,2,0.0
mọi người,8,2,2.0794415416798357
người đặc,1,2,0.0
đặc biệt,8,2,2.0794415416798357
biệt rất,1,2,0.0
rất thích,3,2,1.0986122886681098
thích nấu,1,2,0.0
nấu ăn,1,2,0.0
ăn cắm,1,2,0.0
cắm hoa,1,2,0.0
hoa anh,1,2,0.0
anh ấy,50,2,3.912023005428146
người đầu,2,2,0.6931471805599453
đầu tiên,6,2,1.791759469228055
tiên tôi,2,2,0.6931471805599453
tôi nhận,4,2,1.3862943611198906
nhận lời,4,2,1.3862943611198906
lời yêu,2,2,0.6931471805599453
người tôi,3,2,1.0986122886681098
tôi yêu,3,2,1.0986122886681098
yêu đầu,1,2,0.0
tiên vì,1,2,0.0
vì anh,7,2,1.9459101490553132
anh quá,2,2,0.6931471805599453
quá yêu,2,2,0.6931471805599453
mềm yếu,2,2,0.6931471805599453
yếu trước,2,2,0.6931471805599453
trước tôi,4,2,1.3862943611198906
tôi nên,1,2,0.0
nên tôi,8,2,2.0794415416798357
tôi luôn,10,2,2.302585092994046
luôn nghĩ,3,2,1.0986122886681098
nghĩ nếu,4,2,1.3862943611198906
nếu anh,7,2,1.9459101490553132
anh mạnh,2,2,0.6931471805599453
mẽ hơn,2,2,0.6931471805599453
hơn đàn,1,2,0.0
ông hơn,1,2,0.0
hơn chút,1,2,0.0
chút nữa,1,2,0.0
phải hay,1,2,0.0
nhiều lúc,3,2,1.0986122886681098
lúc tôi,4,2,1.3862943611198906
tôi thấy,8,2,2.0794415416798357
thấy chán,2,2,0.6931471805599453
chán nản,4,2,1.3862943611198906
sự hiện,2,2,0.6931471805599453
hiện diện,2,2,0.6931471805599453
yêu đôi,1,2,0.0
khi tôi,8,2,2.0794415416798357
tôi hay,1,2,0.0
hay khen,1,2,0.0
khen người,2,2,0.6931471805599453
người khác,15,2,2.70805020110221
khác trước,2,2,0.6931471805599453
trước mặt,4,2,1.3862943611198906
mặt anh,3,2,1.0986122886681098
anh so,1,2,0.0
so bì,1,2,0.0
khác anh,1,2,0.0
anh rất,4,2,1.3862943611198906
rất buồn,2,2,0.6931471805599453
khổ tâm,2,2,0.6931471805599453
tâm tôi,2,2,0.6931471805599453
hiểu điều,1,2,0.0
điều này,7,2,1.9459101490553132
này chứ,1,2,0.0
chứ tôi,1,2,0.0
tôi muốn,11,2,2.3978952727983707
bên anh,2,2,0.6931471805599453
anh an,1,2,0.0
an ủi,2,2,0.6931471805599453
yêu thương,7,2,1.9459101490553132
thương anh,6,2,1.791759469228055
anh như,5,2,1.6094379124341003
như tình,1,2,0.0
tình cảm,36,2,3.58351893845611
cảm thật,1,2,0.0
mình lắm,1,2,0.0
lắm nhưng,4,2,1.3862943611198906
nhưng mỗi,1,2,0.0
mỗi khi,3,2,1.0986122886681098
khi gặp,2,2,0.6931471805599453
gặp anh,2,2,0.6931471805599453
anh tôi,10,2,2.302585092994046
tôi lại,3,2,1.0986122886681098
thể âu,1,2,0.0
âu yếm,2,2,0.6931471805599453
yếm nhẹ,1,2,0.0
nhẹ nhàng,5,2,1.6094379124341003
anh luôn,1,2,0.0
luôn tỏ,1,2,0.0
ra sợ,1,2,0.0
sợ mất,1,2,0.0
mất tôi,3,2,1.0986122886681098
tôi mềm,1,2,0.0
tôi cứ,3,2,1.0986122886681098
cứ như,1,2,0.0
như vậy,26,2,3.258096538021482
thời gian,27,2,3.295836866004329
gian tôi,1,2,0.0
nói lời,3,2,1.0986122886681098
lời chia,3,2,1.0986122886681098
chia tay,11,2,2.3978952727983707
anh dù,3,2,1.0986122886681098
lòng vẫn,1,2,0.0
vẫn yêu,2,2,0.6931471805599453
yêu anh,31,2,3.4339872044851463
anh chính,1,2,0.0
chính sự,1,2,0.0
sự thiếu,1,2,0.0
thiếu mạnh,1,2,0.0
làm giảm,1,2,0.0
giảm tình,1,2,0.0
tình yêu,76,2,4.330733340286331
tôi đối,1,2,0.0
anh anh,4,2,1.3862943611198906
anh cần,5,2,1.6094379124341003
cần kìm,1,2,0.0
kìm nén,1,2,0.0
ta nhưng,1,2,0.0
nhưng đừng,1,2,0.0
đừng bao,2,2,0.6931471805599453
bao giờ,18,2,2.8903717578961645
giờ tỏ,1,2,0.0
ra quá,1,2,0.0
quá yếu,3,2,1.0986122886681098
mặt người,1,2,0.0
mình tôi,6,2,1.791759469228055
tôi kể,3,2,1.0986122886681098
anh nghe,1,2,0.0
nghe tiếp,1,2,0.0
tiếp câu,1,2,0.0
câu chuyện,5,2,1.6094379124341003
tôi sau,1,2,0.0
sau khi,9,2,2.1972245773362196
tôi nói,9,2,2.1972245773362196
tay anh,2,2,0.6931471805599453
anh nhìn,1,2,0.0
nhìn tôi,1,2,0.0
ánh mắt,2,2,0.6931471805599453
mắt đầy,1,2,0.0
đầy yêu,1,2,0.0
thương rồi,1,2,0.0
rồi bỏ,1,2,0.0
bỏ đi,1,2,0.0
đi cả,1,2,0.0
cả tuần,2,2,0.6931471805599453
tuần liền,2,2,0.6931471805599453
liền anh,1,2,0.0
liên lạc,5,2,1.6094379124341003
tôi tôi,9,2,2.1972245773362196
tôi bắt,1,2,0.0
bắt đầu,4,2,1.3862943611198906
đầu thấy,1,2,0.0
thấy nhớ,1,2,0.0
nhớ anh,1,2,0.0
anh sống,1,2,0.0
sống bình,1,2,0.0
bình dị,1,2,0.0
dị rất,1,2,0.0
rất tốt,2,2,0.6931471805599453
nhiều người,10,2,2.302585092994046
người quý,1,2,0.0
quý mến,2,2,0.6931471805599453
cũng rất,1,2,0.0
rất quyết,1,2,0.0
công việc,3,2,1.0986122886681098
việc tôi,2,2,0.6931471805599453
tôi thương,2,2,0.6931471805599453
anh vô,1,2,0.0
vô cùng,3,2,1.0986122886681098
cùng tôi,1,2,0.0
tìm anh,1,2,0.0
anh nhưng,3,2,1.0986122886681098
nhưng càng,2,2,0.6931471805599453
càng tìm,1,2,0.0
tìm thì,1,2,0.0
thì càng,1,2,0.0
buổi chiều,1,2,0.0
chiều anh,1,2,0.0
anh tìm,2,2,0.6931471805599453
tìm tôi,1,2,0.0
nói anh,2,2,0.6931471805599453
rất yêu,6,2,1.791759469228055
yêu em,2,2,0.6931471805599453
em chỉ,1,2,0.0
chỉ yêu,2,2,0.6931471805599453
yêu mình,7,2,1.9459101490553132
mình em,1,2,0.0
em thôi,1,2,0.0
thôi em,1,2,0.0
em còn,1,2,0.0
còn muốn,1,2,0.0
muốn chia,2,2,0.6931471805599453
anh nữa,5,2,1.6094379124341003
từ đó,2,2,0.6931471805599453
nay chúng,1,2,0.0
chúng tôi,24,2,3.1780538303479458
tôi hạnh,1,2,0.0
hạnh phúc,33,2,3.4965075614664802
phúc bên,3,2,1.0986122886681098
bên nhau,6,2,1.791759469228055
nhau vì,1,2,0.0
còn yếu,1,2,0.0
tôi nữa,2,2,0.6931471805599453
nữa anh,2,2,0.6931471805599453
anh góp,1,2,0.0
góp ý,3,2,1.0986122886681098
ý khi,1,2,0.0
tôi làm,2,2,0.6931471805599453
làm việc,6,2,1.791759469228055
việc gì,1,2,0.0
gì đó,6,2,1.791759469228055
đó chưa,3,2,1.0986122886681098
chưa đúng,1,2,0.0
đúng anh,1,2,0.0
mẽ nêu,1,2,0.0
nêu quan,1,2,0.0
quan điểm,2,2,0.6931471805599453
đoán anh,1,2,0.0
mến câu,1,2,0.0
giúp gì,1,2,0.0
tôi tin,6,2,1.791759469228055
tin sau,1,2,0.0
khi nghe,1,2,0.0
nghe câu,1,2,0.0
tôi anh,4,2,1.3862943611198906
phương hướng,1,2,0.0
bản thân,10,2,2.302585092994046
thân người,2,2,0.6931471805599453
đoan trang,1,2,0.0
trang thì,1,2,0.0
thì tôi,13,2,2.5649493574615367
tin rằng,3,2,1.0986122886681098
rằng nếu,3,2,1.0986122886681098
nếu yêu,2,2,0.6931471805599453
anh thật,5,2,1.6094379124341003
thật lòng,1,2,0.0
lòng cô,3,2,1.0986122886681098
bỏ anh,1,2,0.0
anh đâu,1,2,0.0
đâu anh,1,2,0.0
cần bình,2,2,0.6931471805599453
bình tĩnh,1,2,0.0
tĩnh đi,1,2,0.0
đi từng,1,2,0.0
từng bước,2,2,0.6931471805599453
vàng dù,1,2,0.0
lúc anh,1,2,0.0
anh hãy,9,2,2.1972245773362196
hãy để,1,2,0.0
ấy nghĩ,2,2,0.6931471805599453
quan tâm,7,2,1.9459101490553132
nữa chứ,2,2,0.6931471805599453
chứ đừng,1,2,0.0
vàng buồn,1,2,0.0
buồn bã,1,2,0.0
đau khổ,22,2,3.091042453358316
khổ anh,1,2,0.0
thành ạ,2,2,0.6931471805599453
ạ chúc,1,2,0.0
chúc anh,7,2,1.9459101490553132
thành sớm,1,2,0.0
niềm vui,3,2,1.0986122886681098
yêu hy,1,2,0.0
hy vọng,9,2,2.1972245773362196
vọng anh,4,2,1.3862943611198906
anh chị,2,2,0.6931471805599453
phúc anh,2,2,0.6931471805599453
đừng thần,4,2,1.3862943611198906
thần tượng,5,2,1.6094379124341003
tượng hóa,4,2,1.3862943611198906
hóa người,4,2,1.3862943611198906
yêu thành,4,2,1.3862943611198906
thành cần,4,2,1.3862943611198906
cần nhiều,4,2,1.3862943611198906
nhiều thời,4,2,1.3862943611198906
gian để,4,2,1.3862943611198906
để hiểu,4,2,1.3862943611198906
hiểu bạn,4,2,1.3862943611198906
bạn gái,29,2,3.367295829986474
gái thành,6,2,1.791759469228055
thành hãy,4,2,1.3862943611198906
hãy cứ,4,2,1.3862943611198906
cứ yêu,4,2,1.3862943611198906
chờ đợi,4,2,1.3862943611198906
đợi phản,4,2,1.3862943611198906
phản ứng,7,2,1.9459101490553132
thành nên,3,2,1.0986122886681098
nên kiềm,2,2,0.6931471805599453
kiềm chế,2,2,0.6931471805599453
chế tình,2,2,0.6931471805599453
mình anh,5,2,1.6094379124341003
nên nói,3,2,1.0986122886681098
nói chuyện,6,2,1.791759469228055
chuyện thẳng,3,2,1.0986122886681098
thẳng thắn,7,2,1.9459101490553132
thành quá,4,2,1.3862943611198906
quá nhạy,5,2,1.6094379124341003
nhạy cảm,8,2,2.0794415416798357
đánh giá,8,2,2.0794415416798357
anh nên,8,2,2.0794415416798357
nên tìm,2,2,0.6931471805599453
tìm hiểu,5,2,1.6094379124341003
hiểu xem,2,2,0.6931471805599453
xem cô,3,2,1.0986122886681098
ấy thích,2,2,0.6931471805599453
anh thể,6,2,1.791759469228055
hiện tình,13,2,2.5649493574615367
cảm như,4,2,1.3862943611198906
như thế,29,2,3.367295829986474
thế nào,12,2,2.4849066497880004
vào lúc,2,2,0.6931471805599453
lúc nào,9,2,2.1972245773362196
nào nếu,2,2,0.6931471805599453
nếu cả,2,2,0.6931471805599453
cả hai,9,2,2.1972245773362196
thể nói,7,2,1.9459101490553132
chuyện thoải,2,2,0.6931471805599453
thoải mái,6,2,1.791759469228055
nhau về,2,2,0.6931471805599453
về đề,2,2,0.6931471805599453
đề tài,2,2,0.6931471805599453
tài đó,2,2,0.6931471805599453
đó tôi,6,2,1.791759469228055
tôi nghĩ,22,2,3.091042453358316
nghĩ rằng,11,2,2.3978952727983707
rằng anh,11,2,2.3978952727983707
cảm thấy,25,2,3.2188758248682006
thấy khó,2,2,0.6931471805599453
khó chịu,3,2,1.0986122886681098
chịu vì,2,2,0.6931471805599453
vì phản,2,2,0.6931471805599453
cô ta,12,2,2.4849066497880004
ta nữa,2,2,0.6931471805599453
nữa from,2,2,0.6931471805599453
from n,1,2,0.0
n to,1,2,0.0
to tamsu,11,2,2.3978952727983707
sent saturday,1,2,0.0
saturday may,1,2,0.0
subject anh,2,2,0.6931471805599453
anh hay,2,2,0.6931471805599453
hay tim,1,2,0.0
tim hieu,1,2,0.0
hieu vi,1,2,0.0
vi sao,1,2,0.0
sao co,1,2,0.0
co ay,2,2,0.6931471805599453
ay khong,1,2,0.0
khong thich,1,2,0.0
thich cach,1,2,0.0
cach the,1,2,0.0
the hien,1,2,0.0
hien tinh,1,2,0.0
tinh cam,2,2,0.6931471805599453
cam cua,1,2,0.0
cua anh,1,2,0.0
gái tôi,1,2,0.0
thể phần,1,2,0.0
phần nào,3,2,1.0986122886681098
nào hiểu,1,2,0.0
thái độ,4,2,1.3862943611198906
ấy thái,1,2,0.0
độ đó,1,2,0.0
thể do,1,2,0.0
do nhiều,1,2,0.0
nhiều lý,1,2,0.0
lý do,8,2,2.0794415416798357
do chẳng,1,2,0.0
chẳng hạn,3,2,1.0986122886681098
hạn như,1,2,0.0
như cô,3,2,1.0986122886681098
ấy đang,3,2,1.0986122886681098
đang ở,1,2,0.0
trạng lo,1,2,0.0
lo lắng,2,2,0.6931471805599453
lắng điều,1,2,0.0
điều gì,3,2,1.0986122886681098
thấy thoải,1,2,0.0
mái khi,1,2,0.0
cảm ở,1,2,0.0
ở nơi,3,2,1.0986122886681098
nơi đông,1,2,0.0
đông người,1,2,0.0
như văn,1,2,0.0
văn hóa,2,2,0.6931471805599453
hóa phương,1,2,0.0
phương tây,1,2,0.0
tây nơi,1,2,0.0
nơi mà,1,2,0.0
mà thể,1,2,0.0
cảm đôi,1,2,0.0
đôi lứa,2,2,0.6931471805599453
lứa ở,1,2,0.0
nơi công,3,2,1.0986122886681098
công cộng,3,2,1.0986122886681098
gì đáng,1,2,0.0
đáng chê,1,2,0.0
chê cười,1,2,0.0
cười văn,1,2,0.0
hóa việt,1,2,0.0
việt nam,10,2,2.302585092994046
nam cũng,1,2,0.0
cũng như,6,2,1.791759469228055
số nước,1,2,0.0
nước châu,1,2,0.0
châu á,2,2,0.6931471805599453
á khác,1,2,0.0
khác lại,2,2,0.6931471805599453
lại coi,1,2,0.0
hành động,7,2,1.9459101490553132
động đó,1,2,0.0
đó ở,2,2,0.6931471805599453
thiếu tế,1,2,0.0
tế nhị,3,2,1.0986122886681098
nhị chính,1,2,0.0
chính quan,1,2,0.0
quan niệm,2,2,0.6931471805599453
niệm này,1,2,0.0
này đôi,1,2,0.0
khi làm,1,2,0.0
làm nhiều,1,2,0.0
người nghĩ,1,2,0.0
rằng thể,1,2,0.0
cảm đối,1,2,0.0
điều cấm,1,2,0.0
cấm kỵ,1,2,0.0
kỵ rằng,1,2,0.0
khác biết,1,2,0.0
biết cảm,1,2,0.0
mình đồng,1,2,0.0
đồng nghiệp,2,2,0.6931471805599453
người châu,1,2,0.0
châu âu,3,2,1.0986122886681098
âu cô,1,2,0.0
ấy từng,2,2,0.6931471805599453
từng sống,1,2,0.0
học trung,1,2,0.0
trung học,1,2,0.0
học ở,1,2,0.0
ở nhật,2,2,0.6931471805599453
nhật bản,1,2,0.0
bản cô,1,2,0.0
gian này,1,2,0.0
này cảm,1,2,0.0
thấy ức,1,2,0.0
ức chế,1,2,0.0
chế khi,1,2,0.0
người thân,2,2,0.6931471805599453
cách thoải,1,2,0.0
mái nơi,1,2,0.0
cộng sau,1,2,0.0
gian sống,1,2,0.0
sống ở,1,2,0.0
nhật cảm,1,2,0.0
sự vật,1,2,0.0
vật hay,1,2,0.0
hay hiện,1,2,0.0
hiện tượng,1,2,0.0
hoàn toàn,5,2,1.6094379124341003
toàn giấu,1,2,0.0
giấu kín,2,2,0.6931471805599453
lòng khi,1,2,0.0
khi quay,2,2,0.6931471805599453
quay về,1,2,0.0
về nước,3,2,1.0986122886681098
nước việc,1,2,0.0
việc thể,2,2,0.6931471805599453
còn giống,1,2,0.0
như trước,1,2,0.0
kể chuyện,1,2,0.0
chuyện này,3,2,1.0986122886681098
này để,2,2,0.6931471805599453
để giúp,3,2,1.0986122886681098
giúp anh,3,2,1.0986122886681098
anh hiểu,3,2,1.0986122886681098
hiểu rằng,2,2,0.6931471805599453
rằng việc,1,2,0.0
hiện cảm,1,2,0.0
sở thích,1,2,0.0
gái anh,3,2,1.0986122886681098
tác động,1,2,0.0
động lớn,1,2,0.0
lớn như,1,2,0.0
nào tới,1,2,0.0
tới phản,1,2,0.0
ta theo,1,2,0.0
theo tôi,5,2,1.6094379124341003
tôi nếu,2,2,0.6931471805599453
dịp anh,1,2,0.0
nữa tôi,6,2,1.791759469228055
lời đánh,3,2,1.0986122886681098
ấy dành,2,2,0.6931471805599453
khác chưa,1,2,0.0
chưa hẳn,1,2,0.0
khen tặng,1,2,0.0
tặng hay,1,2,0.0
hay so,2,2,0.6931471805599453
so sánh,17,2,2.833213344056216
sánh anh,5,2,1.6094379124341003
thể hỏi,2,2,0.6931471805599453
hỏi trực,1,2,0.0
trực tiếp,2,2,0.6931471805599453
tiếp nàng,1,2,0.0
nàng rằng,1,2,0.0
rằng đằng,1,2,0.0
đằng sau,1,2,0.0
giá đó,1,2,0.0
phải cô,1,2,0.0
ấy muốn,2,2,0.6931471805599453
muốn anh,5,2,1.6094379124341003
vậy hay,1,2,0.0
ấy chỉ,5,2,1.6094379124341003
chỉ muốn,3,2,1.0986122886681098
chia sẻ,15,2,2.70805020110221
sẻ ấn,2,2,0.6931471805599453
ấn tượng,3,2,1.0986122886681098
ấy về,3,2,1.0986122886681098
về người,1,2,0.0
quan hệ,11,2,2.3978952727983707
hệ nam,1,2,0.0
nam nữ,1,2,0.0
nữ thảo,1,2,0.0
thảo luận,1,2,0.0
luận về,1,2,0.0
về hành,1,2,0.0
nhau cởi,1,2,0.0
cởi mở,2,2,0.6931471805599453
yếu tố,1,2,0.0
tố giúp,1,2,0.0
lứa biết,1,2,0.0
biết thông,1,2,0.0
thông cảm,8,2,2.0794415416798357
nhau nhiều,1,2,0.0
nhiều hơn,5,2,1.6094379124341003
hơn tin,1,2,0.0
tin tưởng,10,2,2.302585092994046
tưởng nhau,1,2,0.0
nhau hơn,2,2,0.6931471805599453
thể sống,3,2,1.0986122886681098
sống hạnh,1,2,0.0
phúc hơn,1,2,0.0
hơn anh,5,2,1.6094379124341003
yêu cần,1,2,0.0
bình đẳng,1,2,0.0
đẳng giữa,1,2,0.0
giữa hai,2,2,0.6931471805599453
hai người,11,2,2.3978952727983707
người hạnh,1,2,0.0
khi bạn,3,2,1.0986122886681098
bạn cũng,5,2,1.6094379124341003
phần thật,2,2,0.6931471805599453
thật xứng,2,2,0.6931471805599453
xứng đáng,5,2,1.6094379124341003
do gì,4,2,1.3862943611198906
gì bạn,2,2,0.6931471805599453
mãi mà,3,2,1.0986122886681098
tín hiệu,2,2,0.6931471805599453
hiệu đáp,1,2,0.0
đáp tương,1,2,0.0
tương đương,1,2,0.0
đương lại,1,2,0.0
lại từ,1,2,0.0
từ phía,1,2,0.0
phía bên,1,2,0.0
bên kia,1,2,0.0
kia tình,1,2,0.0
sự chịu,2,2,0.6931471805599453
chịu đựng,5,2,1.6094379124341003
đựng từ,2,2,0.6931471805599453
phía from,1,2,0.0
from vo,1,2,0.0
vo dinh,1,2,0.0
dinh vu,1,2,0.0
vu to,1,2,0.0
may pm,8,2,2.0794415416798357
pm subject,7,2,1.9459101490553132
subject tam,1,2,0.0
tam su,1,2,0.0
su to,1,2,0.0
to long,1,2,0.0
long cua,1,2,0.0
cua ban,1,2,0.0
ban bạn,1,2,0.0
bạn thân,3,2,1.0986122886681098
con trai,9,2,2.1972245773362196
trai giống,1,2,0.0
như bạn,7,2,1.9459101490553132
bạn đó,2,2,0.6931471805599453
cũng từng,1,2,0.0
lúc đau,1,2,0.0
khổ như,2,2,0.6931471805599453
bạn vì,1,2,0.0
vì vậy,2,2,0.6931471805599453
vậy xin,1,2,0.0
xin chia,2,2,0.6931471805599453
lời mộc,1,2,0.0
mộc mạc,2,2,0.6931471805599453
mạc sau,1,2,0.0
sau đây,2,2,0.6931471805599453
đây thứ,1,2,0.0
thứ nhất,1,2,0.0
nhất bạn,1,2,0.0
bạn đừng,2,2,0.6931471805599453
đừng quá,4,2,1.3862943611198906
quá mù,1,2,0.0
mù quáng,4,2,1.3862943611198906
quáng tình,1,2,0.0
phía người,1,2,0.0
tự ái,2,2,0.6931471805599453
ái nếu,1,2,0.0
nếu như,6,2,1.791759469228055
bạn chấp,1,2,0.0
chấp nhận,8,2,2.0794415416798357
điều như,2,2,0.6931471805599453
thế thì,4,2,1.3862943611198906
tôi e,1,2,0.0
e rằng,1,2,0.0
rằng cuộc,1,2,0.0
cuộc sống,10,2,2.302585092994046
bạn khó,1,2,0.0
khó mà,1,2,0.0
